"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmWMC109","W1",0,138.005,0.321293482518392,0.738964381498642,0.544202567295617,0.741696359559223,0.203338651037999,2.38791414013326,0.510477008337197,2.04544882276775,0.618041509626822,0.469810094350247,1.82363248209575,0.592861954392634,104.74747271152
"W1-002","GmWMC020","W1",0,159.68,0.318434164803502,0.74174998021578,0.546897595257206,0.730890183202452,0.215972461267971,2.41401320996146,0.550930804336932,2.06420278426402,0.61630416876811,0.46705081348492,1.81990142253651,0.571588950258882,112.814256719822
"W1-003","GmJMC033","W1",0,98.37,0.216746096435378,0.543723318920086,0.375319918741381,0.569402561781237,0.166847033682184,1.20163882282009,0.400519569460522,1.1383578849978,0.427026661781396,0.214143651328318,0.798238530454741,0.438632518974188,88.2455204368794
"W1-004","GmWMC140","W1",0,115.525,0.337792394432684,0.715999183567587,0.506522361677545,0.728051381081471,0.196569432515769,2.05286854901647,0.48932525216531,1.90006181721723,0.597490731838753,0.382932350519249,1.51258410977983,0.60733268695904,106.550072255709
"W1-005","GmJMC057","W1",0,96.565,0.284479086259814,0.64432510770086,0.427064629958836,0.675980402906212,0.206501831074626,1.49079513079513,0.520484707240822,1.52789478481633,0.517447283749007,0.256401261137015,1.01133408420102,0.547630580048735,111.364528256286
"W1-006","GmWMC120","W1",0,183.24,0.34515200416397,0.769604042888114,0.569601260490559,0.763582879847149,0.253593268366478,2.64685375770281,0.679504237083945,2.26748755065937,0.640567885059888,0.494206006422182,1.92425084556297,0.598714105848666,132.225955408504
"W1-007","GmWMC132","W1",0,202.65,0.304079107267947,0.69042376290034,0.492654786017482,0.726528155418124,0.240976754029837,1.94208909860929,0.634965425525113,1.7548780563696,0.549122184372771,0.339787463336496,1.30211650928183,0.575679828232959,126.219471205796
"W1-008","GmJMC095","W1",0,168.385,0.31994041169187,0.782468183777659,0.604830225342194,0.779129605109199,0.26954235043592,3.0611158247936,0.738009522145233,2.37257687209415,0.639166887536853,0.590806348655492,2.31317114144104,0.572832414555335,139.726672799452
"W1-009","GmJMC090","W1",0,183.145,0.294835216691324,0.762247872155665,0.600658207197552,0.769719431453086,0.265142668063053,3.00824115093155,0.721616718075565,2.21079774164928,0.610975076108861,0.572119579276821,2.22663279264457,0.539769659743692,136.659111415415
"W1-010","GmWMC142","W1",0,62.175,0.340255387717177,0.674611145426139,0.4229816787002,0.679682535500114,0.184023304320847,1.46609444863455,0.451050393661365,1.67250403151461,0.553953598214947,0.249138297679349,1.0054032440422,0.607655356399149,103.544327973087
"W1-011","GmJMC104","W1",0,178.105,0.353779757968114,0.782175752077807,0.586097126636853,0.777297217931484,0.253740147824029,2.83205149978569,0.680031619238699,2.3700976225882,0.645303013862696,0.517961459737617,2.05974937275367,0.615604071371728,131.09382990302
"W1-012","GmWMC010","W1",0,150.9,0.282537946228093,0.658937256584736,0.463230951932873,0.622374794286846,0.216774967986402,1.72599725562024,0.553544534778451,1.59566574063212,0.519219150762981,0.30157983041972,1.17425366508832,0.485289178847224,116.062638202799
"W1-013","GmWMC035","W1",0,150.435,0.352267542897148,0.749542560605726,0.541460408687825,0.734210903129563,0.224249721225486,2.36167354837997,0.578149251436669,2.11808962061379,0.619925903449297,0.412024427899798,1.67528750642623,0.596543655359956,121.523533304898
"W1-014","GmWMC157","W1",1,79.165,0.388039540617037,0.707700697619601,0.429193978648126,0.641713909770322,0.176025383548046,1.50381728096834,0.427259255136648,1.85118888370953,0.596893644284064,0.25913701339652,1.03491387787327,0.591798182975658,96.067463071843
"W1-015","GmWMC185","W1",1,267.465,0.384712512580334,0.789623433353974,0.575072276872285,0.769342127891413,0.247232132475972,2.70668278952834,0.656861546072734,2.43464893569575,0.662369697429172,0.493421331307023,1.95633431961739,0.626583220490897,128.919705392221
"W1-016","GmWMC124","W1",0,242.185,0.341634525857401,0.772284807641014,0.575828198816269,0.75325781208311,0.25316948789034,2.71507062567249,0.67798378289388,2.28874013938338,0.629205052908944,0.484239160252471,1.95831659512711,0.583620796495311,132.314694024074
"W1-017","GmJMC034","W1",0,203.21,0.299064028284292,0.768152172126116,0.600433328289641,0.734978712655441,0.275627244621318,3.0054224779032,0.761009418354581,2.25611246530749,0.611544769762099,0.534367580666427,2.14887823504316,0.472311292731222,141.497586517146
"W1-018","GmWMC135","W1",0,278.955,0.359419446532514,0.794691210239811,0.598476954589109,0.784546936687415,0.255115468926124,2.98103414700229,0.684979908384812,2.48033096904296,0.665086235894582,0.57098236024745,2.20429546293239,0.625809343110712,129.344003911095
"W1-019","GmWMC066","W1",0,213.48,0.31273021016092,0.787416913949833,0.621909132369618,0.766590211958901,0.277961429490214,3.28973368964939,0.769935127758731,2.41521273468045,0.639338751532501,0.598140556826911,2.43703047182494,0.52423399044562,145.264845475026
"W1-020","C1290","W1",0,129.07,0.442602446889772,0.7939677293498,0.530756202423272,0.780402563156127,0.218106233388141,2.26217674123433,0.557892242403339,2.47371820029152,0.685028752121077,0.397363064985091,1.64587004386623,0.710532039239481,119.14800308031
"W1-021","GmWMC178","W1",0,281.015,0.357214230342486,0.787763151009712,0.586417687340185,0.769227864049016,0.250310118960741,2.83579675004527,0.667769768081859,2.41824481737428,0.65653235862503,0.521869243361808,2.12570795119975,0.595727883483993,132.214423159808
"W1-022","GmJMC101","W1",0,238.79,0.356476575370191,0.807187503990662,0.627565115613285,0.784430588440946,0.255528118393638,3.37006624229327,0.68646815249579,2.59969165154339,0.683771637972073,0.655878281057333,2.59957239964503,0.587590912612512,129.482845242852
"W1-023","GmWMC084","W1",0,140.85,0.311019221400416,0.732211950494592,0.542839022791893,0.687566270397244,0.220407334452198,2.37482765793486,0.565442299339399,2.00104204865788,0.600746705914748,0.452051710884858,1.76694449709634,0.474638173034506,113.355030179816
"W1-024","GmWMC038","W1",0,120.025,0.256213716508572,0.638317544997699,0.453730866868249,0.562377921649139,0.197088159709534,1.66119899701991,0.490933538143311,1.50102547493243,0.505150058711265,0.307928638942106,1.18302401645564,0.377691829819151,103.670006533839
"W1-025","GmJMC064","W1",0,168.595,0.274778953546147,0.753670020581404,0.599309060750474,0.689444102662668,0.254135824356961,2.99137817013905,0.681453360736768,2.14752190729204,0.597097503408713,0.563545849882609,2.22361398285168,0.374622218255436,129.260111830832
"W1-026","GmWMC141","W1",0,84.83,0.353781466401668,0.691509058013563,0.442774507540205,0.652918768874746,0.171116543460015,1.58921123865184,0.412884446202625,1.76072553546798,0.582550244897174,0.290726847035917,1.16249753079037,0.587536309129656,93.6033676617332
"W1-027","GmJMC047","W1",0,105.32,0.267490500566721,0.611820351794663,0.407476614582277,0.568960219497153,0.168917789418002,1.37539428048582,0.406500794542665,1.38874509014955,0.496911930851814,0.261491241636336,0.979193933297017,0.437971669400474,87.2046743965718
"W1-028","GmJMC077","W1",0,195.145,0.318987664550312,0.761760671197137,0.576923076923077,0.745408904037537,0.239098768130869,2.72727272727273,0.628462034536413,2.20712442151088,0.633319980544563,0.542686388038988,2.04707932747922,0.558783756421937,120.12365603567
"W1-029","GmWMC042","W1",0,50.34,0.234395441293548,0.574304777853748,0.386887241051765,0.302537797341762,0.172801357186177,1.26204271815184,0.417798940802402,1.24482424851824,0.451989974965224,0.237317928433248,0.869433208425106,0.133106352865864,90.9965341686636
"W1-030","GmWMC125","W1",0,206.95,0.390710243563993,0.773469991978617,0.540784401621006,0.758418877141271,0.21489737811196,2.35525275535422,0.547437677925782,2.29824115264261,0.663975220025355,0.454051874466304,1.77332455705409,0.651826252754316,110.712511963336
"W1-031","GmWMC187","W1",0,116.26,0.42473740498443,0.735464957528821,0.435666173083015,0.730105104029004,0.158689383811679,1.54400162564454,0.377243269627678,2.0222524838118,0.641537549262861,0.292959714301675,1.13728574545055,0.702420425189571,84.4573191426264
"W1-032","GmWMC188","W1",1,166.37,0.400869001258845,0.771654506022011,0.525981153157785,0.762298024856263,0.20513142386813,2.21924152029705,0.51613922106816,2.28371377461185,0.660820778397209,0.427767324282912,1.66698713759643,0.676777451763522,105.830330645848
"W1-033","GmJMC032","W1",0,122.78,0.362385933867718,0.745423143061023,0.511102083775724,0.726578204045642,0.204182474807016,2.09083355365034,0.513138925302008,2.08933658897046,0.627605574353643,0.396608554976566,1.53780033209735,0.609039337836979,107.68594168251
"W1-034","GmJMC145","W1",0,128.68,0.328718725627923,0.708639043278863,0.484814185940496,0.698911420888567,0.197248690889403,1.88209490603144,0.491431626862866,1.8566258815723,0.589852018366282,0.357043940276243,1.38512083412148,0.575949828988459,103.668482543799
"W1-035","Tachiutaka","W1",0,135.32,0.280577152020338,0.714274089926252,0.539028117968439,0.695139184408315,0.224451812034313,2.33865948180946,0.578821060999308,1.88975317892532,0.57796197705438,0.446197320671878,1.74066204021572,0.49662630612942,115.855125001643
"W1-036","GmJMC126","W1",0,154.055,0.348222156144116,0.768432090122095,0.564270472382665,0.754230346805483,0.220562937089223,2.59000336962164,0.565954450504767,2.25829827552988,0.641044779135628,0.481855181985692,1.92375346706912,0.594093044619112,116.028751401619
"W1-037","GmJMC068","W1",0,234.71,0.33347583928908,0.775885656132235,0.590072135957941,0.761555626394644,0.250008765144295,2.87890718205679,0.666697831988384,2.31781033091587,0.643315524619994,0.539241174979984,2.17115011830266,0.581583532982839,131.260042054582
"W1-038","GmJMC085","W1",0,308.895,0.360636180725445,0.806298714567832,0.62313293179638,0.793710793915766,0.260747785642001,3.3069110270983,0.705436603577701,2.59086458069282,0.689492049359412,0.65558793362704,2.6007557330129,0.623177898082633,132.983405954848
"W1-039","GmJMC079","W1",0,223.115,0.306780808162489,0.759107454172013,0.577079508105469,0.751068945472599,0.240164742296459,2.72902126815548,0.632149516613397,2.18729103650368,0.621543922388116,0.529807398317087,2.05350730773486,0.552533623499468,122.804871108025
"W1-040","C1329","W1",0,211.27,0.389260565501248,0.76001753889284,0.515779301458746,0.745935564386367,0.193331469118683,2.13034801284854,0.479333113211843,2.19406182442287,0.656374609112635,0.39786179680607,1.62445462242214,0.659208551179951,104.317983662385
"W1-041","GmWMC048","W1",0,141.47,0.36198856583985,0.746826653764916,0.521595735544711,0.738343140668159,0.196064946028494,2.18056474115506,0.487763147184383,2.09906465663305,0.635693246283227,0.393894259350203,1.66717960278371,0.633813043147249,108.939651946714
"W1-042","GmWMC089","W1",0,150.615,0.299246572649799,0.723717059251211,0.53709676677234,0.715582063025497,0.213761049217571,2.32055742202254,0.543755938331079,1.94718301518372,0.592001633008246,0.423320088391966,1.74447930716457,0.541665870047298,116.266978245959
"W1-043","GmWMC138","W1",0,85.35,0.416928586797385,0.778160501108012,0.520824117398688,0.779297065510575,0.19339423140202,2.17383277144067,0.47952603200302,2.336494394158,0.678085795205996,0.387048977166092,1.6509108502407,0.707699488301022,108.936616049102
"W1-044","GmJMC137","W1",0,237.67,0.386991713681297,0.788683089069344,0.568953370838141,0.777360360121157,0.229797425633849,2.6398692500829,0.596719443123037,2.42633297147071,0.676195211291544,0.454895978813546,2.00625206617598,0.649542938543992,130.193278699747
"W1-045","5002T","W1",0,144.235,0.286384741808182,0.713157585540766,0.531258136372841,0.715980367678139,0.221545498722202,2.26674072702586,0.569193185622398,1.88312356931128,0.583587866918144,0.398326564332805,1.682161066355,0.538813884361236,125.466517736042
"W1-046","GmWMC143","W1",0,251.635,0.332855073503231,0.791883980658931,0.617731537402736,0.779464558361375,0.258571098941647,3.23192519312556,0.697493983772551,2.45484344182054,0.664348062710312,0.555814834070098,2.50977942521335,0.586691327292769,147.878744035423
"W1-047","GmJMC053","W1",0,184.62,0.269155223652097,0.648790078184229,0.457333972136776,0.634570391873084,0.193932747188521,1.68550813235479,0.481182547764671,1.54823122297815,0.524840173507064,0.275310323092353,1.20372330468476,0.485544963210932,115.549300594715
"W1-048","GmWMC171","W1",0,191.925,0.42867979107592,0.785414136729795,0.53138033545474,0.78147963659331,0.190206478221574,2.26785334003583,0.469765374036427,2.3978011201546,0.686824112020993,0.361545645043792,1.72729511980587,0.715808912454725,117.894379880943
"W1-049","GmWMC094","W1",0,154.17,0.32697730121719,0.772138770902372,0.58697122782776,0.757535510742288,0.237469479921208,2.84227766889458,0.622845840736204,2.28757394551245,0.646013333305069,0.443321536213853,2.17820755295641,0.57989968548661,149.329470224251
"W1-050","GmWMC074","W1",0,163.06,0.33414543834086,0.743993283625741,0.536618626235468,0.7220487220342,0.198306637113671,2.31609925049837,0.494719418406333,2.07949716774265,0.62634670547175,0.340410910907393,1.71100228635163,0.573827820139799,129.383848090531
