"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmWMC109","W1",1,138.005,0.218501116291914,0.14450005722954,-0.0684718188287684,0.0663116198062873,0.0637744028044104,-0.128164563058169,0.136239846361829,0.220939444216162,0.124894429979235,-0.0338921973230045,-0.15799214179397,0.337017713878107,47.0066608855764
"W1-002","GmWMC020","W1",1,159.68,0.252830258365231,0.147769913720793,-0.0907126959686875,0.0739783754398751,-0.136966885930891,-0.166336554628849,-0.240933817203918,0.226371936773782,0.268008044961631,0.000614383402062268,0.00331518115661592,0.399618983477658,-156.549914831799
"W1-003","GmJMC033","W1",0,98.37,0.236820867694704,0.151607576807053,-0.0852378542780899,0.138875298274694,0.0424851077642795,-0.157085367056138,0.0887416491545854,0.232775941798754,0.111481060229254,-0.0437484478938495,-0.224814303131548,0.426482867803174,52.5928243786547
"W1-004","GmWMC140","W1",1,115.525,0.285507766458135,0.139798065167248,-0.161578415113389,-0.115768324438606,-0.182653788811823,-0.27820492015189,-0.308888011926686,0.213165025780793,0.308308017060359,0.00378001739361056,0.0189784022455447,0.325346531571397,-208.414389552323
"W1-005","GmJMC057","W1",1,96.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-006","GmWMC120","W1",1,183.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-007","GmWMC132","W1",1,202.65,-0.021527891645901,0.122597433871137,0.152746029424246,-0.000993762297265973,-0.0889591647525493,0.360567279066151,-0.1633838396002,0.185095954842541,0.208804959274314,0.169447870389532,0.563687720402575,-0.224837950331373,-75.3814864895864
"W1-008","GmJMC095","W1",1,168.385,0.0339487335438495,0.198168832057272,0.190682642234572,0.276856846062013,0.238715447862217,0.471218466785534,0.627138557302586,0.312974447032344,-0.0248068000147264,-0.0478240337525703,-0.173233086894615,0.101909918783125,127.234309209573
"W1-009","GmJMC090","W1",1,183.145,0.044165567936121,0.239865596845596,0.219190908465789,0.312234123286977,0.2851588315955,0.561445587773939,0.797824319392733,0.389078999532876,-0.0272370552145441,-0.0524811236126716,-0.189108650523089,0.160290163209394,134.251878557598
"W1-010","GmWMC142","W1",1,62.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-011","GmJMC104","W1",1,178.105,0.112145369772912,0.32010858472239,0.241872188608988,0.4202633082081,0.363643542696481,0.638077603735973,1.14289259902343,0.549025530604585,-0.0133526809034891,-0.152691187285155,-0.511524814070192,0.325678501270542,157.595996717481
"W1-012","GmWMC010","W1",0,150.9,0.108904097950995,0.310315466107792,0.224484395382171,0.34339020049003,0.241972194795386,0.578929409145277,0.638425643845796,0.528436948011658,0.0758150644591672,-0.0341215719563622,-0.110708216309631,0.212918334124065,125.121213004312
"W1-013","GmWMC035","W1",1,150.435,0.121471734324208,0.269654893829617,0.167405490542052,0.316201394535666,0.172622026455848,0.402129700929782,0.417274890015275,0.446230491184809,0.123142746561731,0.000760723303808941,0.00251262844453285,0.285110870872007,89.4587457849628
"W1-014","GmWMC157","W1",1,79.165,0.0449520926383405,0.146438495207206,0.121465944304996,-0.0700195947162494,-0.25099250333033,0.276519611233528,-0.40126832330217,0.224157539028357,0.398616592550161,0.182186933946368,0.624449604003701,-0.127266485763178,-242.521660692321
"W1-015","GmWMC185","W1",1,267.465,0.14164980169654,0.303991656576023,0.176621883579941,0.333030842691183,0.233216476561338,0.429017677438089,0.608298090484448,0.515311030641451,0.106404784263892,-0.0419539077166848,-0.149739289080196,0.276564940007955,116.893169960881
"W1-016","GmWMC124","W1",1,242.185,0.129984308229378,0.271599836050221,0.161083741948918,0.308192523486729,0.229120303491108,0.384028180174116,0.5944385473602,0.450048671292481,0.0832318527272452,-0.0498351426145356,-0.165896627370121,0.29909682156287,113.366608057782
"W1-017","GmJMC034","W1",1,203.21,0.0291763293382608,0.249466088094464,0.234973960735641,0.433354719568185,0.373593675706592,0.614290099096729,1.19281578495558,0.407231491266513,-0.115859950034408,-0.163442952143635,-0.571705318654513,0.274746570615385,170.530285854099
