"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmWMC109","W1",1,138.005,0.171440134754157,0.296944071346256,0.135610541492806,0.098666526273722,-0.102623352092417,0.313771854013598,-0.186143984521408,0.500835055327584,0.392078621499896,0.14146671203737,0.499340075968632,0.12423742058864,-83.7957974209823
"W1-002","GmWMC020","W1",1,159.68,0.236966125459923,0.419604191970426,0.201964879109963,0.186793003909219,-0.0724864172399075,0.506155365404756,-0.135174517970036,0.778919690450734,0.486474057356197,0.1892594353584,0.650507597221732,0.215773018678381,-61.1099911987494
"W1-003","GmJMC033","W1",0,98.37,0.217787319952157,0.43096172704697,0.237805121095227,0.152035784547517,-0.0586724082918377,0.624000847726963,-0.110841476652953,0.807947166216037,0.484066057009672,0.211426502693462,0.733039329601849,0.136245144590249,-51.8115502221518
"W1-004","GmWMC140","W1",1,115.525,0.205744971960634,0.319043200986158,0.13230138624199,-0.138594483123343,-0.117705481925475,0.304949284546734,-0.210619852405199,0.546770042995313,0.434278556053208,0.14912073164191,0.514462702483899,-0.065738493932588,-96.1870937948047
"W1-005","GmJMC057","W1",1,96.565,0.189069410872469,0.230469672048541,0.0609279084594298,-0.150715067230211,-0.160941289179418,0.129761940570517,-0.277259995759525,0.371548849496507,0.384451878125486,0.116816714520777,0.404030876710991,-0.0353396587541155,-139.987236729032
"W1-006","GmWMC120","W1",1,183.24,0.190742602302043,0.311572311439519,0.14060149623161,0.00618239872648664,-0.0616762568284269,0.327209078477759,-0.116186561452686,0.531061342909024,0.378841584296296,0.133310690419148,0.458660608854946,0.0594009326511534,-51.3397499247573
"W1-007","GmWMC132","W1",0,202.65,0.186023031102743,0.320367592622626,0.148373491539321,0.1591854484431,-0.0850908158855175,0.348447363294981,-0.156836294304445,0.549574461337271,0.40333870675134,0.148699069112542,0.516243008729048,0.177919254686532,-70.9497051941511
"W1-008","GmJMC095","W1",1,168.385,0.253365724605643,0.489061883750511,0.264547511847271,0.416725122559295,-0.0633572953229119,0.719414332741153,-0.119164631470799,0.967597343799446,0.531114085004138,0.245778526613471,0.835887065761397,0.389121718713884,-54.9285973782944
"W1-009","GmJMC090","W1",0,183.145,0.240742875799713,0.508161285946444,0.307221438274899,0.44228033239803,-0.0202062158297395,0.886925361864204,-0.0396120225817399,1.02472001287575,0.534404446590802,0.27885003934851,0.951025509844405,0.382346928104711,-25.8157971102033
"W1-010","GmWMC142","W1",1,62.175,0.187115570375327,0.222540292053573,0.0411486201524633,-0.00451474492686295,-0.181192010612248,0.0858289846304804,-0.306795169550726,0.356931363261881,0.394988659863812,0.107359531518284,0.38830808577894,0.150327607459654,-163.814238086265
"W1-011","GmJMC104","W1",1,178.105,0.250071778370912,0.499594935808127,0.286036944303279,0.453908833265559,-0.00828080598656137,0.801265445391183,-0.0164255847835862,0.998785381626973,0.516044341918346,0.259603837723787,0.838201989433531,0.426046823065078,-17.9835595833901
"W1-012","GmWMC010","W1",0,150.9,0.226335257589794,0.453445913494214,0.254276477457842,0.367139542675756,-0.0337663137445863,0.681959139343903,-0.0653267828143974,0.867408989524208,0.478634796714364,0.219666721223986,0.734638352723669,0.327747569849412,-32.6480394108158
"W1-013","GmWMC035","W1",0,150.435,0.274532813502906,0.508337013707198,0.27391630330039,0.435377171919799,-0.0396051517555195,0.754503422484198,-0.0761926807289404,1.02525759236589,0.544801284091279,0.247769038325128,0.835247311662063,0.426723668531143,-38.870584098656
"W1-014","GmWMC157","W1",1,79.165,0.210100647105774,0.248377327798414,0.0560944380665213,0.00955744348410514,-0.20879402002359,0.118856059842469,-0.345458327102491,0.40516044500587,0.427387692538846,0.126096971343945,0.439401051709896,0.156914892232339,-174.194388364502
"W1-015","GmWMC185","W1",1,267.465,0.257843036541957,0.480976551991841,0.251513941457026,0.268422918053494,-0.0296653840922989,0.672060489993404,-0.0576213996203022,0.944159625741934,0.503222544775453,0.231905044066031,0.728831517219582,0.291391816336913,-29.1539646552901
"W1-016","GmWMC124","W1",1,242.185,0.214695348513857,0.392990914421044,0.1983863013558,0.219243043678027,-0.0569405252211575,0.494967343226141,-0.107745940026745,0.713345477243048,0.463907218394619,0.198005218440596,0.654998217045231,0.222122766743429,-47.7689422953606
"W1-017","GmJMC034","W1",0,203.21,0.241650306964408,0.508046624244498,0.307009167493389,0.335031226987605,-0.0142516146954263,0.886041064592179,-0.028102720249957,1.02436939669445,0.531872100812581,0.278814819481114,0.93609559867335,0.253423172042624,-22.433897885263
"W1-018","GmWMC135","W1",1,278.955,0.207526614138545,0.329227786391883,0.140830763231671,0.185750962938711,-0.0732383672025834,0.327830108451753,-0.136481079195814,0.568491554179998,0.412608757691783,0.148752473644947,0.48241744486195,0.246078743935628,-57.6731214770491
"W1-019","GmWMC066","W1",0,213.48,0.289594944454738,0.587372571591257,0.349884477882181,0.476329980874236,-0.0244791838077999,1.07637632383364,-0.0477885430855027,1.29315211276058,0.605292380669426,0.342576630601261,1.11608609779214,0.416371365372355,-30.8018218324778
"W1-020","C1290","W1",1,129.07,0.32526851995373,0.530130580383196,0.266266282627525,0.400669081981627,-0.0969143339366239,0.725784519595637,-0.176703537051377,1.0937278765599,0.599493881537217,0.254570160657175,0.867734349235972,0.438764563389889,-79.9852240379524
"W1-021","GmWMC178","W1",1,281.015,0.25008076904833,0.469016219848079,0.257212161303973,0.398578992298954,-0.0313171721548715,0.692558892066708,-0.0607323779733761,0.91025323776548,0.511815051721179,0.239744655470639,0.782337739485248,0.380537436852264,-30.2659687504243
"W1-022","GmJMC101","W1",1,238.79,0.287731915554603,0.525866922232835,0.285957570126445,0.460235633154905,-0.0502963251626227,0.800954030465264,-0.0957754934372643,1.08004220909542,0.566898562915299,0.268904963583678,0.904064196569773,0.455230184735992,-45.9327194852315
"W1-023","GmWMC084","W1",1,140.85,0.266873400425158,0.467088733205564,0.230432137356284,0.406716871558964,-0.0663402542621145,0.598861128211838,-0.124426052071286,0.904871681611912,0.515164265588526,0.219452137144286,0.726713580294507,0.425968940282641,-54.6284283979401
"W1-024","GmWMC038","W1",0,120.025,0.233741429069647,0.433405685373345,0.222126280909221,0.390995721019007,-0.0822002343806111,0.57111141686974,-0.151913170073379,0.81427948965587,0.502517940922888,0.207639083936176,0.734402952809082,0.394904909159656,-69.0239555817152
"W1-025","GmJMC064","W1",0,168.595,0.230651112050433,0.436863077568141,0.230789013809348,0.392442624572864,-0.0654966269477614,0.600066868395313,-0.122941031048374,0.823290941937886,0.493922404946096,0.210083148840902,0.721450126368788,0.391311820956696,-55.3822547123121
"W1-026","GmWMC141","W1",1,84.83,0.18354756354426,0.184388733882344,0.0147298247511325,-0.00351433608616495,-0.199956546404458,0.0299000723276983,-0.333272978931789,0.288740545082809,0.378248517420374,0.104133358334025,0.357859574445838,0.16456097682658,-180.428525890025
"W1-027","GmJMC047","W1",1,105.32,0.174586113266218,0.241888247724926,0.0825142445323252,0.113147601714953,-0.136203246211711,0.179870420265323,-0.239751527361028,0.392883072605375,0.372895525098359,0.128201142080652,0.437090378344505,0.187950959030288,-110.218883696171
"W1-028","GmJMC077","W1",1,195.145,0.266138987879389,0.502248867104107,0.272787253169768,0.322964318389753,-0.0283486009382415,0.750226819754717,-0.055134223768821,1.0067643650183,0.533064159912123,0.238761810939154,0.820234617959221,0.304664560210628,-32.14999743261
"W1-029","GmWMC042","W1",0,50.34,0.243795673455921,0.377785046054688,0.147299600734569,-0.0905873001028711,-0.105695585951862,0.345489695704288,-0.191183879712917,0.677313198748157,0.477984104455442,0.170074940237318,0.553472491907473,0.0104032054420837,-84.8141110807104
