"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-082","GmWMC176","W1",1,133.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-083","GmJMC158","W1",1,200.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-084","GmWMC036","W1",1,54.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-085","GmJMC037","W1",1,137.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-086","GmJMC009","W1",1,74.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-087","GmWMC150","W1",1,73.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-088","GmJMC117","W1",1,98.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-089","GmWMC174","W1",1,108.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-090","GmJMC051","W1",1,157.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-091","GmJMC130","W1",1,156.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-092","GmWMC181","W1",1,143.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-093","GmJMC007","W1",1,112.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-094","GmJMC091","W1",1,159.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-095","GmWMC144","W1",1,176.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-096","GmJMC065","W1",1,159.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-097","GmJMC030","W1",1,90.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-098","GmWMC118","W1",1,138.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-099","GmWMC129","W1",1,160.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-100","GmWMC015","W1",1,96.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-101","GmWMC071","W1",1,107.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-102","GmWMC169","W1",1,81.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-103","GmWMC103","W1",1,66.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-104","GmJMC061","W1",1,135.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-105","GmJMC080","W1",1,152.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-106","GmJMC102","W1",1,167.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-107","GmJMC082","W1",1,136.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-108","GmWMC152","W1",1,263.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-109","GmJMC028","W1",1,310.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-110","GmJMC050","W1",1,117.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-111","GmJMC097","W1",1,287.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-112","GmWMC123","W1",1,212.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-113","GmWMC108","W1",1,209.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-114","GmJMC139","W1",1,298.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-115","GmWMC192","W1",1,166.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-116","GmJMC031","W1",1,229.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-117","GmWMC119","W1",1,236.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-118","GmJMC081","W1",1,230.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-119","GmWMC191","W1",1,219.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-120","GmJMC078","W1",1,214.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-121","GmWMC073","W1",1,232.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-122","GmWMC154","W1",1,246.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-123","GmJMC093","W1",1,239.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-124","GmWMC160","W1",1,132.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-125","GmJMC106","W1",1,238.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-126","GmJMC076","W1",1,255.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-127","GmWMC159","W1",1,111.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-128","GmJMC003","W1",1,86.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-129","GmJMC041","W1",1,81.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-130","GmWMC022","W1",1,162.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-131","GmJMC179","W1",1,356.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-132","GmJMC049","W1",1,160.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-133","GmJMC058","W1",1,191.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-134","GmWMC170","W1",1,215.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-135","GmJMC043","W1",1,146.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-136","GmWMC163","W1",1,194.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-137","GmJMC067","W1",1,159.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-138","GmWMC006","W1",1,118.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-139","GmJMC062","W1",1,165.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-140","GmJMC110","W1",1,241.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-141","GmWMC027","W1",1,190.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-142","GmWMC029","W1",1,139.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-143","GmJMC004","W1",1,127.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-144","GmJMC039","W1",1,128.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-145","GmWMC134","W1",1,91.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-146","GmJMC099","W1",1,290.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-147","GmJMC054","W1",1,360.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-148","GmWMC156","W1",1,238.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-149","GmWMC189","W1",1,237.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-150","GmJMC005","W1",1,200.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-151","GmJMC023","W1",1,195.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-152","GmJMC021","W1",1,115.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-153","GmWMC011","W1",1,197.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-154",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-155","GmJMC059","W1",1,150.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-156","GmJMC161","W1",1,170.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-157","GmJMC180","W1",1,109.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-158","GmJMC088","W1",1,212.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-159","GmWMC151","W1",1,149.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-160","GmWMC173","W1",1,198.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-161","GmJMC026","W1",1,124.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-162","GmWMC086","W1",1,97.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-163","Houjaku Kuwazu","W1",1,56.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-164","GmWMC001","W1",1,65.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-165","GmJMC069","W1",1,132.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-166","GmWMC012","W1",1,93.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-167","GmJMC131","W1",1,203.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-168","GmWMC146","W1",1,100.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-169","GmWMC113","W1",1,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-170","GmJMC133","W1",1,184.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-171","GmJMC052","W1",1,90.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-172","GmJMC177","W1",1,183.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-173","GmWMC153","W1",1,196.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-174","UA-4805","W1",1,55.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-175","GmWMC024","W1",1,96.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-176","GmJMC112","W1",1,171.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-177","GmWMC168","W1",1,108.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-178","GmJMC092","W1",1,187.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-179","GmJMC172","W1",1,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-180","GmWMC175","W1",1,183.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-181","GmWMC087","W1",1,143.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-182","GmJMC114","W1",1,257.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-183","GmJMC121","W1",1,130.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-184","GmWMC046","W1",1,95.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-185","GmWMC083","W1",1,129.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-186","GmWMC186","W1",1,125.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-187","GmWMC164","W1",1,259.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-188","GmJMC060","W1",1,213.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-189","GmJMC167","W1",1,147.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-190","C0394","W1",1,130.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-191","GmWMC147","W1",1,217.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-192","GmJMC016","W1",1,68.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-193","GmWMC166","W1",1,121.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-194","GmJMC128","W1",1,129.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-195","GmWMC115","W1",1,238.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-196","GmJMC184","W1",1,321.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-197","GmJMC111","W1",1,156.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-198","GmJMC098","W1",1,248.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-199","GmWMC165","W1",1,174.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-200","GmJMC149","W1",1,208.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-001","GmWMC014","W2",1,100.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-002","GmJMC054","W2",1,82.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-003","GmWMC160","W2",1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-004","GmWMC123","W2",1,59.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-005","GmWMC191","W2",1,58.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-006","GmJMC028","W2",1,83.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-007","GmWMC071","W2",1,78.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-008","GmWMC119","W2",1,62.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-009","GmWMC170","W2",1,36.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-010","GmJMC058","W2",1,27.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-011","UA-4805","W2",1,49.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-012","GmWMC164","W2",1,50.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-013","GmWMC042","W2",1,23.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-014","GmJMC039","W2",1,46.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-015","GmJMC101","W2",1,61.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-016","GmJMC069","W2",1,61.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-017","GmJMC033","W2",1,65.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-018","GmWMC127","W2",1,52.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-019","GmJMC064","W2",1,59.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-020","GmWMC113","W2",1,12.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-021","GmJMC177","W2",1,101.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-022","GmJMC105","W2",1,72.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-023","GmWMC024","W2",1,55.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-024","GmJMC026","W2",1,60.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-025","GmWMC143","W2",1,78.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-026","GmWMC029","W2",1,56.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-027","Houjaku Kuwazu","W2",1,49.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
