"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmWMC109","W1",1,138.005,0.167416309626668,0.180480732322558,0.0184782827590298,0.0860218142414224,-0.125263001902688,0.0376532482760262,-0.222637353636335,0.281946825949534,0.319429430613452,0.0845301926273114,0.316044028875038,0.228385424824945,-82.3546407484429
"W1-002","GmWMC020","W1",1,159.68,0.212922292211636,0.286145026044478,0.0964445567226505,0.13275828821859,-0.132801086860679,0.213477894334474,-0.234464970772069,0.478956646104976,0.4259353250653,0.124485404735586,0.461684057473101,0.232614004341256,-105.975112256176
"W1-003","GmJMC033","W1",1,98.37,0.212936780963853,0.280470172660213,0.0921554817506644,0.134209788871475,-0.0662775992108031,0.203020406904862,-0.124315842815901,0.46760298918732,0.399602120182529,0.11318092656383,0.388864427858132,0.239347221966768,-49.1070823979782
"W1-004","GmWMC140","W1",1,115.525,0.258221269818576,0.312756823667029,0.0924052074707318,0.0977599472342889,-0.293183045210462,0.203626570428459,-0.453428532482417,0.533539495075616,0.543350723194765,0.15715826965755,0.575634908309353,0.246167107756358,-317.343942863856
"W1-005","GmJMC057","W1",1,96.565,0.227082853532861,0.240657544543299,0.0447586618592532,0.1337813974161,-0.277133074166316,0.0937117356046799,-0.433992478578981,0.390567082781425,0.480274645521467,0.147923801706369,0.496314667266647,0.29037209179364,-298.119093739256
"W1-006","GmWMC120","W1",1,183.24,0.195357609077672,0.201726422253284,0.0334381376113486,0.0712525985064682,-0.238484974387961,0.069189855119492,-0.385123726681975,0.31930219686798,0.433711124467724,0.129773301080175,0.454822397126465,0.22916454019341,-222.338599254084
"W1-007","GmWMC132","W1",1,202.65,0.210923681221494,0.238246171742741,0.057365835336429,0.0809713527411195,-0.26754228169429,0.121713889623135,-0.422143364459091,0.386041154713131,0.482763009051332,0.148146530848809,0.501415377889998,0.232194677661884,-258.362307763577
"W1-008","GmJMC095","W1",1,168.385,0.226480509562102,0.312372523091235,0.101526542585804,0.186471402832336,-0.172696835511394,0.225997867266991,-0.294529379259532,0.532734977717147,0.440449450442239,0.130208309359012,0.447068578107226,0.300302153434657,-155.169205159956
"W1-009","GmJMC090","W1",1,183.145,0.207707314644428,0.29362608844143,0.0913431949487447,0.191283213773966,-0.0241337417261848,0.201051167515307,-0.0471300586780383,0.49407437366656,0.349040594512296,0.0824762648311773,0.28371134515287,0.320255898654826,-19.3301908110757
"W1-010","GmWMC142","W1",1,62.175,0.237587603430232,0.198252072432641,-0.0197738935523718,0.0188447775990601,-0.259974831073846,-0.0387792547248593,-0.412628369581793,0.313122305874687,0.458886888103729,0.109409159998624,0.376313130364923,0.275135830959392,-255.585465749385
"W1-011","GmJMC104","W1",1,178.105,0.202336625012082,0.304538230163691,0.120493669189945,0.206536395115785,-0.0744134422289463,0.274002974366721,-0.138518756732465,0.516442231269501,0.398124276462927,0.123108063282525,0.430303275156459,0.285468385120775,-66.1786222881212
"W1-012","GmWMC010","W1",1,150.9,0.250221124858891,0.328778410142164,0.0852502869549372,0.163600132079665,-0.243981496728577,0.186390409833859,-0.392259044640454,0.567525435074598,0.498602138369188,0.156088372973736,0.530099629092068,0.318102582852327,-222.86189915393
"W1-013","GmWMC035","W1",1,150.435,0.229076599115658,0.29965604753668,0.0805552219864691,0.155245882998899,-0.288980919962001,0.175225855926563,-0.44838625237783,0.506386788808689,0.518062511592343,0.169877551143219,0.571930251561473,0.2901986168862,-322.975244414785
"W1-014","GmWMC157","W1",1,79.165,0.240487052108192,0.227108322650481,-0.00537009909067289,0.0334877795249284,-0.359085989266539,-0.0106647239208171,-0.528422746056146,0.365332856201559,0.533440786787379,0.154381439347773,0.504096758014823,0.262493826680188,-384.237080564797
"W1-015","GmWMC185","W1",1,267.465,0.2251356581493,0.273169957208377,0.068659296674455,0.110488813500519,-0.210261861749921,0.147441853085249,-0.347465070815573,0.45313970753246,0.474622537364819,0.148273444847742,0.503735914390346,0.27133045142456,-181.173595773175
"W1-016","GmWMC124","W1",1,242.185,0.198523904121408,0.20734330965767,0.0341231593777813,0.010219239284452,-0.127304036558216,0.0706573715046301,-0.225855727345552,0.329353633920914,0.358515946736124,0.097957782571816,0.319092028381299,0.171104990723706,-97.0111974937454
"W1-017","GmJMC034","W1",1,203.21,0.241142987231547,0.309050771426207,0.0924991537675176,0.1314106780353,-0.0467740348085017,0.203854694244156,-0.0893679691186812,0.525801428500609,0.377154049078776,0.0961413831393694,0.281877082255255,0.254344702480292,-35.2698970385881
"W1-018","GmWMC135","W1",1,278.955,0.225980482648216,0.262019737956756,0.0670609303688891,0.0720273058828136,-0.252435691788656,0.143762744830465,-0.403103278995166,0.431347509654156,0.493363466788229,0.152555724663555,0.521923603221084,0.237528619198905,-238.264359359491
"W1-019","GmWMC066","W1",1,213.48,0.203066897701966,0.249248999433924,0.0592669930344081,0.0752151571536397,-0.169817570396105,0.126001729705602,-0.290331714437498,0.406818282130677,0.411217632302371,0.119934227046848,0.422052325352413,0.23466904503085,-131.53491048313
"W1-020","C1290","W1",1,129.07,0.213702984564948,0.234858983949846,0.0379091298353381,0.0784532597619091,-0.312961017766446,0.0788060496108155,-0.476725504651681,0.379709836625834,0.498351621814227,0.146309224786608,0.500874132404884,0.216470601873415,-342.989340952747
"W1-021","GmWMC178","W1",1,281.015,0.200940659156961,0.240463372527772,0.0608098115002664,0.122700720969515,-0.260105123745937,0.129494137223448,-0.412829231916709,0.390202192134327,0.470289898135098,0.141574735188152,0.508674633890952,0.259624099812381,-253.282096269065
"W1-022","GmJMC101","W1",1,238.79,0.224951381604472,0.306344435439886,0.0971344689949208,0.0538065496218908,-0.224503424567032,0.215169295527422,-0.366684651559635,0.520179309813754,0.475325464869556,0.154814629212058,0.528090003916563,0.182555920450176,-207.371333196163
"W1-023","GmWMC084","W1",1,140.85,0.23831029984444,0.298160990166364,0.0805788334533856,0.120971229495983,-0.294617536864853,0.175281658472239,-0.455142199878308,0.503323337844864,0.519613228083649,0.175760678730928,0.588692697842939,0.273610071056559,-310.091590743262
"W1-024","GmWMC038","W1",1,120.025,0.227782745340269,0.269073964420698,0.0526343519407637,0.0261125710479947,-0.277930936222427,0.111117290453987,-0.434970198067186,0.445092175287265,0.46562501923699,0.131968027045875,0.444132857481708,0.189880136460423,-297.742639475654
"W1-025","GmJMC064","W1",1,168.595,0.246028949959342,0.317829178397745,0.0899801013657419,-0.0127077533447985,-0.19114211032497,0.197754140323266,-0.320939220716195,0.544204581096506,0.463246571029107,0.143410631590334,0.478341636546184,0.144304763366862,-164.987125452712
"W1-026","GmWMC141","W1",1,84.83,0.214894401470499,0.171845556294041,-0.0194044587017449,-0.0317497260628386,-0.308336665757948,-0.0380699207592663,-0.471302576447031,0.26705456848717,0.491209883822943,0.122634678563805,0.432847599643789,0.140247186898468,-321.533717058766
"W1-027","GmJMC047","W1",1,105.32,0.228427487510983,0.256794078820192,0.035658038674593,-0.0631876089686872,-0.31167071814295,0.0739678374691692,-0.475224280788945,0.421257751310021,0.515116301211937,0.153750730788427,0.506582821690008,0.143614101385958,-345.470067914604
"W1-028","GmJMC077","W1",1,195.145,0.232424704905048,0.309701405761652,0.0982880601384924,0.066203791105425,-0.164147871913597,0.218003235387098,-0.282005191735264,0.527156638545128,0.448474732649405,0.137126668599456,0.471763148361647,0.173430483769269,-133.349949885927
"W1-029","GmWMC042","W1",1,50.34,0.21648378857214,0.244254395110979,0.0314572153300553,0.0480699644153434,-0.32002213157711,0.0649578228818772,-0.484873887977561,0.39734666283771,0.50477965549686,0.141766098318043,0.492314192267696,0.219490992763866,-355.991049705365
"W1-030","GmWMC125","W1",1,206.95,0.235998027945415,0.287916185134622,0.0632232873729856,0.098767435188538,-0.217551750768759,0.134980484721247,-0.35735934941804,0.48252022293411,0.468491977795191,0.137261500772099,0.472575857740154,0.27860435602738,-197.074454082523
"W1-031","GmWMC187","W1",1,116.26,0.216122210149901,0.234552110305994,0.0381414140766865,0.0621655830993177,-0.301588939178539,0.0793077374052309,-0.463416567397812,0.379137312715574,0.485085719303901,0.156768704371911,0.520690545813373,0.227025034291565,-288.934509851308
"W1-032","GmWMC188","W1",1,166.37,0.236601893464692,0.245253552191321,0.0194898985245371,0.0250772576304907,-0.213194106748818,0.039755421054699,-0.351448280271014,0.399236320274406,0.423496304861334,0.101408968533843,0.356807538148333,0.237708216787408,-188.066726307867
"W1-033","GmJMC032","W1",1,122.78,0.223546856236639,0.236850815647422,0.0358576679033568,-0.0077095566347032,-0.205092760764753,0.0743825194883416,-0.340376720269402,0.383429179563422,0.462805564788723,0.136704310822691,0.454288627238091,0.167816006338429,-173.419756135003
"W1-034","GmJMC145","W1",1,128.68,0.234679083761072,0.270726948227596,0.0535432918493255,0.00858749594215279,-0.225091553864037,0.113146737745027,-0.367461316559795,0.448333796347007,0.458177983301872,0.145287414135215,0.477257736065715,0.175498057515987,-170.254919425288
"W1-035","Tachiutaka","W1",1,135.32,0.224757174145976,0.281515969586708,0.0712790009648188,0.109279110500022,-0.0301116590539435,0.153499277046321,-0.0584629031023649,0.469688010375531,0.363370348706043,0.0776243778685708,0.247957208024033,0.262676038780229,-21.8870478180921
"W1-036","GmJMC126","W1",1,154.055,0.21168121641389,0.278724646804391,0.0681725834470342,0.0552623463591932,-0.0584403663040764,0.146329116751406,-0.110427285686386,0.464130274530604,0.353158476078735,0.0777860519872375,0.254927512299062,0.220476172969747,-47.5146291387761
"W1-037","GmJMC068","W1",1,234.71,0.181325994818915,0.213393327595792,0.0522831851758517,0.0661566860185573,-0.0305478651643496,0.1103352350089,-0.0592845415456243,0.340265168359775,0.303841063218704,0.0681654917632367,0.230536335543497,0.185978855194376,-21.4746729787901
"W1-038","GmJMC085","W1",1,308.895,0.240480881660384,0.289170978062229,0.0810515737424913,0.0794024502130697,-0.0771884475359436,0.176400799020094,-0.143312788556616,0.485050941669449,0.387710995734143,0.0929595760573495,0.310935429276354,0.252527505221108,-57.4450021750945
"W1-039","GmJMC079","W1",1,223.115,0.254711369388618,0.35930748697832,0.121459910847213,0.235185086199283,0.189300301275652,0.276504048184671,0.467004930027632,0.63482865893883,0.212182738144074,-0.0603827807240417,-0.190959570230903,0.3540974022149,93.6860168964647
"W1-040","C1329","W1",1,211.27,0.217718064652646,0.222769814873944,0.0171371983173888,0.115815235109438,0.0272074756912309,0.0348720051019344,0.0559368519213561,0.357352242963844,0.233273957649439,-0.00254877005682203,-0.010013132424696,0.304095081082878,21.4712456478624
"W1-041","GmWMC048","W1",1,141.47,0.239888067813801,0.289596882385888,0.0710306377442934,0.119648188853133,0.107834414861616,0.152923531453864,0.241736324865949,0.485910686744516,0.238063030211455,-0.0135590781915948,-0.0508373065458992,0.291228441611581,63.4802326787601
"W1-042","GmWMC089","W1",1,150.615,0.224119167891707,0.261094232689551,0.0599467397278132,0.119187430967551,0.120536272675854,0.127539028396021,0.274113119008552,0.429553981140069,0.177095083130479,-0.0419434098418232,-0.142220765382415,0.270792633056612,65.1122375515678
"W1-043","GmWMC138","W1",1,85.35,0.209974906099333,0.181603416094427,-0.00242917486572547,0.0588467695783191,0.0268167286752371,-0.00484657627372514,0.055112546669091,0.283898814875971,0.173146712394409,-0.0310207646733127,-0.111866955038884,0.263101752197595,23.8154351354451
"W1-044","GmJMC137","W1",1,237.67,0.246654216322247,0.295943946606153,0.0728601241305006,0.205480159897467,0.00404883572497912,0.157171868330172,0.00813128583134581,0.498795514114609,0.337517407607455,0.0609966881707712,0.200817448496338,0.37619983501241,-2.78866197106517
"W1-045","5002T","W1",1,144.235,0.223083487208381,0.272023056692918,0.056555727439015,0.157795266145944,-0.181360867641561,0.119892078038097,-0.30703624222213,0.450882327382527,0.429231213963194,0.110715975917627,0.390707772074697,0.322199368866042,-151.947316590887
"W1-046","GmWMC143","W1",1,251.635,0.208254325237127,0.239438624331457,0.0502793043393329,0.142212310502322,-0.0825048388986051,0.105882580721098,-0.152432970876237,0.388277405534626,0.354020657677531,0.0736689114072687,0.267141501908278,0.308576915856114,-70.2482506983299
"W1-047","GmJMC053","W1",1,184.62,0.224896600203802,0.254963515102383,0.0358111197845697,0.153032988039281,-0.0512406951924657,0.0742823745832215,-0.0974861331506659,0.417738271452732,0.334860813666274,0.0574702342893834,0.227851886755353,0.329805160488648,-42.2411386285668
"W1-048","GmWMC171","W1",1,191.925,0.19440549319418,0.195207677337703,0.0157229847553224,0.0453903570324897,-0.267847712285979,0.0319482931716192,-0.422523034175995,0.307730152972979,0.4375090072023,0.104753759197596,0.43121557952319,0.225633838804534,-302.108428666541
"W1-049","GmWMC094","W1",1,154.17,0.254343320560908,0.329335223065372,0.109872024116995,0.159094207229378,-0.162819470650112,0.246869338649509,-0.280040528460489,0.568724270419857,0.486954551801741,0.128656105526827,0.503809402289066,0.294993886022952,-165.308756561983
"W1-050","GmWMC074","W1",1,163.06,0.227988752173787,0.239309703999872,0.0434794772476452,0.0713866775187219,-0.283549436533353,0.0909307795460657,-0.441820819627043,0.388035888645305,0.495889669433513,0.12543595991954,0.511153828574622,0.28463610704925,-341.532807982308
"W1-051","GmJMC013","W1",1,59.43,0.182397517619648,0.225058833279699,0.0501265141643652,0.136058527362138,-0.178568342421229,0.10554355903569,-0.303025859415808,0.361556933921604,0.394595445959559,0.100198252287596,0.367364198229424,0.26170874484801,-155.37846459183
"W1-052","GmJMC105","W1",1,197.26,0.188289001351146,0.265110350017589,0.0895716985353546,0.138010527742479,0.0147560355046514,0.196768264763423,0.0299540743945783,0.437351495059001,0.29610433936957,0.0645964677560678,0.210897252584806,0.23504455515781,5.44348867816159
"W1-053","GmJMC055","W1",1,116.32,0.198292950440683,0.217318031018113,0.0324508044445922,0.0571379011444638,-0.201361963501466,0.0670817184943171,-0.335221802422333,0.347391375785364,0.393851636369136,0.116301759454962,0.400552912783245,0.225210030374252,-150.339984782707
