"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmWMC109","W1",1,138.005,0.225678372882627,0.276735982904569,0.0511876655146215,0.239410519317653,NA,0.107898398142948,0,0.460184726833994,NA,0,0,0.323950979351111,320.696373411409
"W1-002","GmWMC020","W1",1,159.68,0.287362357546354,0.442830419029155,0.179735971191515,0.303324421953952,NA,0.438239310463484,0,0.838993787139625,NA,0,0,0.405389414714287,310.96218890346
"W1-003","GmJMC033","W1",0,98.37,0.22582676176495,0.394617636309833,0.198451195971655,0.396581759450197,NA,0.495169339594293,0,0.717259990928582,NA,0,0,0.431035414205723,313.012886543996
"W1-004","GmWMC140","W1",1,115.525,0.217668153369123,0.311569234974151,0.164022173551023,0.284601411831548,NA,0.39240795236818,0,0.531054912613328,NA,0,0,0.315217905127778,338.570172340308
"W1-005","GmJMC057","W1",1,96.565,0.178240790913102,0.212191655589273,0.0705359708864655,0.181959793107902,NA,0.151779894924464,0,0.338093622709612,NA,0,0,0.244821156058951,311.967662038228
"W1-006","GmWMC120","W1",1,183.24,0.199781848509713,0.306250261697617,0.111441839893951,0.212581450832972,NA,0.25083746882849,0,0.519984083385542,NA,0,0,0.267221341677631,298.328839448494
"W1-007","GmWMC132","W1",1,202.65,0.213893343956669,0.335020371021676,0.160451408749859,0.232802852916003,NA,0.382232572175333,0,0.581007906522378,NA,0,0,0.254971612493513,321.363818740498
"W1-008","GmJMC095","W1",1,168.385,0.260133793934292,0.446544148261733,0.214398399234807,0.297561612178241,NA,0.545819659802062,0,0.848863595070245,NA,0,0,0.291721806911098,308.444266228565
"W1-009","GmJMC090","W1",1,183.145,0.255678830845465,0.449121303418149,0.235962012627091,0.375738936123504,NA,0.617670892093807,0,0.855757402585503,NA,0,0,0.353118478619908,293.646030273733
"W1-010","GmWMC142","W1",1,62.175,0.198683823062218,0.202712800260356,0.0161297869799085,-0.146275483380777,NA,0.0327889129077394,0,0.321080515751042,NA,0,0,-0.00303524822389278,307.390588817082
"W1-011","GmJMC104","W1",1,178.105,0.3070916758029,0.523207642852238,0.269207644054422,0.360705250567328,NA,0.736755500695109,0,1.07157959367215,NA,0,0,0.375326358006671,288.000835880427
"W1-012","GmWMC010","W1",0,150.9,0.232453258257407,0.404744857899443,0.202699159470333,0.295895970095648,NA,0.508463428523855,0,0.741898955941849,NA,0,0,0.289075519871583,300.558584558504
"W1-013","GmWMC035","W1",1,150.435,0.28234600789976,0.442372950561055,0.19522869299678,0.352530268858824,NA,0.485178065614108,0,0.837783196190409,NA,0,0,0.426051052562542,289.009170185871
"W1-014","GmWMC157","W1",1,79.165,0.243853898929959,0.26315846319187,0.00376009849777139,-0.11481356740778,NA,0.0075590047127575,0,0.433560108784161,NA,0,0,0.0572669902702074,291.898099978243
"W1-015","GmWMC185","W1",1,267.465,0.272223938769204,0.456377416894972,0.213206099165265,0.344847565711242,NA,0.541963531507523,0,0.875403042726471,NA,0,0,0.378118110899105,297.042359116751
"W1-016","GmWMC124","W1",1,242.185,0.235705080468764,0.374749759098312,0.180085199136598,0.281402321115543,NA,0.439279417401277,0,0.670238721360491,NA,0,0,0.359741711408765,301.437761385017
"W1-017","GmJMC034","W1",1,203.21,0.236853372554211,0.443602175909904,0.262101587770675,0.416693270461471,NA,0.71040903075488,0,0.841041077908366,NA,0,0,0.361405973329161,299.381747824026
"W1-018","GmWMC135","W1",1,278.955,0.250215281463071,0.3724484531972,0.163788361013889,0.323502250671954,NA,0.391739012895057,0,0.664900210748334,NA,0,0,0.403693883225958,297.192046935205
"W1-019","GmWMC066","W1",1,213.48,0.284619206823215,0.508140286269528,0.274925387303178,0.410894156384429,NA,0.758336818001744,0,1.02465579224412,NA,0,0,0.41602062941864,286.560511042237
"W1-020","C1290","W1",1,129.07,0.279730857372018,0.434178715036876,0.19626033179939,0.260030042420991,NA,0.488383995254814,0,0.816470981918071,NA,0,0,0.403336529483624,303.337065212789
"W1-021","GmWMC178","W1",1,281.015,0.222457312965079,0.381887777656426,0.196340822149469,0.286184954238643,NA,0.488617134130423,0,0.686937287981527,NA,0,0,0.301844927424612,282.944278477977
"W1-022","GmJMC101","W1",1,238.79,0.280817843422355,0.478612596709353,0.269181572463875,0.411561433193231,NA,0.736658030139037,0,0.93738685375945,NA,0,0,0.41605457745436,300.234858550114
"W1-023","GmWMC084","W1",1,140.85,0.271706083036875,0.406154234407259,0.203547013348654,0.296831704316941,NA,0.511134228362787,0,0.745365268632276,NA,0,0,0.308092809486335,292.826443187631
"W1-024","GmWMC038","W1",0,120.025,0.249812324665495,0.381146291041298,0.176118689863733,0.34071424693978,NA,0.42753674472312,0,0.685193311586738,NA,0,0,0.372877198858515,304.932559278638
"W1-025","GmJMC064","W1",1,168.595,0.254668498282804,0.402443055255144,0.191503703203828,0.202219662541595,NA,0.47375244916474,0,0.736321404466787,NA,0,0,0.228932733796926,293.788813804228
"W1-026","GmWMC141","W1",1,84.83,0.214652676816711,0.19426910703505,-0.0301264283631212,-0.094011386585716,NA,-0.0584828240066875,0,0.306130941591442,NA,0,0,0.130388973090018,277.484175138366
"W1-027","GmJMC047","W1",1,105.32,0.20279652486825,0.24416618095159,0.0485422319350281,0.079196886689586,NA,0.102037596547771,0,0.397179978674588,NA,0,0,0.201816672231192,294.681279215051
"W1-028","GmJMC077","W1",1,195.145,0.289544495217376,0.450853294872357,0.220287623067707,0.382172637239542,NA,0.565067364569023,0,0.860450835428904,NA,0,0,0.442499013968705,300.062631001786
"W1-029","GmWMC042","W1",0,50.34,0.253067147260425,0.30848621262456,0.0827114942878661,0.206925719334026,NA,0.180339105467485,0,0.524626633777537,NA,0,0,0.267912456344739,310.840726651363
"W1-030","GmWMC125","W1",1,206.95,0.242829686267021,0.360409355915009,0.124165909663522,0.142464598121,NA,0.28353751248897,0,0.63732360354997,NA,0,0,0.25336627813758,303.11078449617
"W1-031","GmWMC187","W1",1,116.26,0.225118159304896,0.250340530580131,0.0837090382945301,-0.227774338505461,NA,0.182712788389235,0,0.408897213115401,NA,0,0,-0.0642869430828899,288.896115411205
"W1-032","GmWMC188","W1",1,166.37,0.220846487014801,0.293710972559716,0.123657036293925,0.177710688184223,NA,0.28222234167919,0,0.494249524898412,NA,0,0,0.246571686113819,304.429042723841
"W1-033","GmJMC032","W1",1,122.78,0.207549653099055,0.272268073837029,0.0788942475873489,0.166773284505618,NA,0.17130742264351,0,0.451492244433326,NA,0,0,0.242444539945917,286.625368841162
"W1-034","GmJMC145","W1",1,128.68,0.214136737041115,0.29168731968617,0.0809501959743267,-0.0222276870524204,NA,0.176160629423442,0,0.490139879030375,NA,0,0,0.123290595251541,297.941582796049
"W1-035","Tachiutaka","W1",1,135.32,0.235765267921659,0.327265470358189,0.108923324732187,0.106972241153356,NA,0.244475762311812,0,0.564278266669162,NA,0,0,0.219844390488411,298.486108923072
"W1-036","GmJMC126","W1",1,154.055,0.235214991144336,0.351501177420416,0.127189907265168,-0.0592702364183464,NA,0.291449212890368,0,0.617287078345138,NA,0,0,0.0993239081291345,305.747557296829
"W1-037","GmJMC068","W1",1,234.71,0.221751550619774,0.357380305258152,0.168906705603469,0.170763550638649,NA,0.40646870030666,0,0.630476055706231,NA,0,0,0.231310762519347,302.74494078991
"W1-038","GmJMC085","W1",1,308.895,0.247545315183135,0.411489103465911,0.186960039575084,0.302031914875026,NA,0.45990392060978,0,0.758573878182626,NA,0,0,0.336243196150287,306.247682143488
"W1-039","GmJMC079","W1",0,223.115,0.271497464203278,0.493524010774053,0.259005857568475,0.441582478204562,NA,0.699076666702286,0,0.980717339390898,NA,0,0,0.389853764263334,294.528614221551
"W1-040","C1329","W1",1,211.27,0.233728657511609,0.294356754938438,0.0758179748865296,0.0414166043544744,NA,0.164083956046218,0,0.495562967758692,NA,0,0,0.181953850242208,307.90837877649
"W1-041","GmWMC048","W1",1,141.47,0.280234355790952,0.374212084344145,0.126651927383613,-0.101975863775078,NA,0.290037686816408,0,0.668989373932677,NA,0,0,0.0468580422865566,297.532028968319
"W1-042","GmWMC089","W1",1,150.615,0.202529218922671,0.289068298013533,0.105624244782316,-0.0479769674681732,NA,0.236202463601753,0,0.484864745184955,NA,0,0,0.129872178472165,289.567745820963
"W1-043","GmWMC138","W1",1,85.35,0.205484103222656,0.275555198919069,0.0859771798566444,-0.144793961928883,NA,0.188145195605113,0,0.457867253130627,NA,0,0,0.00593133296667402,333.592553882407
"W1-044","GmJMC137","W1",1,237.67,0.246894534155946,0.409283280148661,0.19535352735292,0.227083766097246,NA,0.485566033831884,0,0.7530946708879,NA,0,0,0.272757351002492,326.993071050972
"W1-045","5002T","W1",1,144.235,0.204570692347482,0.323540691055605,0.120765821480287,0.117655980163209,NA,0.274709694287209,0,0.556377151333012,NA,0,0,0.248418549011296,314.178127708966
"W1-046","GmWMC143","W1",1,251.635,0.243712526070734,0.385053287615644,0.1891841477009,0.210406728985174,NA,0.466653569675348,0,0.694431738932055,NA,0,0,0.231791358099652,317.918225357062
"W1-047","GmJMC053","W1",1,184.62,0.251006723793599,0.377820292831212,0.16890081593956,0.237884156198623,NA,0.406451646635901,0,0.677395577626508,NA,0,0,0.262608247586448,314.345147229013
"W1-048","GmWMC171","W1",1,191.925,0.195295854436776,0.280907924018981,0.103197502884121,0.024767661443937,NA,0.230157609971764,0,0.468483827602161,NA,0,0,0.0707400731511897,362.043878530609
"W1-049","GmWMC094","W1",1,154.17,0.246775533770167,0.412871430493031,0.198318333789857,0.203853076344055,NA,0.494755816800411,0,0.762014478354232,NA,0,0,0.224229649193326,371.514695806531
"W1-050","GmWMC074","W1",1,163.06,0.215958281568384,0.30975440924943,0.16643736275378,0.0753384969125971,NA,0.399339786398362,0,0.527267101231008,NA,0,0,0.130550479137668,381.690757988767
"W1-051","GmJMC013","W1",1,59.43,0.219712650954981,0.287367979068851,0.0421287602023869,0.167992320955088,NA,0.0879637140695012,0,0.481421814693059,NA,0,0,0.285118720417461,342.789875041392
"W1-052","GmJMC105","W1",1,197.26,0.276115102828666,0.467621530735778,0.239388085170322,0.406097941303669,NA,0.629464956447963,0,0.906357246586195,NA,0,0,0.458133713262184,314.3745222932
"W1-053","GmJMC055","W1",0,116.32,0.233486957577364,0.336755224305121,0.155922592653603,0.307234553839823,NA,0.369450932572146,0,0.584779878736838,NA,0,0,0.361764680398247,322.220284669852
"W1-054","GmJMC008","W1",0,89.26,0.223234644057018,0.379261369318435,0.192410221342407,0.320206362344509,NA,0.476504845473004,0,0.680768135449119,NA,0,0,0.359859459226165,329.576976686042
"W1-055","GmWMC107","W1",0,114.795,0.212991455636371,0.342326619058946,0.145817573843268,0.308163023962928,NA,0.341478505718864,0,0.596970988857052,NA,0,0,0.342801888667128,323.770268518475
"W1-056","GmWMC122","W1",0,264.96,0.235748671719804,0.391264160107797,0.206521137377979,0.405993211813427,NA,0.520547117475193,0,0.709203961249583,NA,0,0,0.431575984449446,330.494807303765
"W1-057","GmWMC072","W1",1,182.66,0.263757585374625,0.396289036199765,0.183825786223873,0.311018670864876,NA,0.450460787192085,0,0.721294355224908,NA,0,0,0.377762833803473,309.818199252023
"W1-058","GmJMC002","W1",0,68.305,0.204948688864452,0.397970790132826,0.230590817935788,0.357346221018041,NA,0.599397104456556,0,0.725366364804745,NA,0,0,0.289366877954525,309.534575872617
"W1-059","GmJMC116","W1",1,205.335,0.227722165247027,0.34405813937747,0.160182767940007,0.270415484408572,NA,0.38147173019853,0,0.600779570447016,NA,0,0,0.334389198332099,319.463793738717
"W1-060","GmJMC044","W1",0,201.74,0.238781019889455,0.41926177277207,0.22784542240198,0.357570822431243,NA,0.59015494827668,0,0.778054568163095,NA,0,0,0.339522012462815,293.662407170141
"W1-061","GmJMC017","W1",1,149.145,0.234730570363337,0.401331652392839,0.209983984851277,0.265561234360939,NA,0.531594248280515,0,0.733542468672567,NA,0,0,0.254027574460859,302.30955449293
"W1-062","GmJMC040","W1",1,232.125,0.228437849387467,0.40478784009499,0.21118347095263,0.336597421638407,NA,0.535451287868464,0,0.742010069172409,NA,0,0,0.299950108233722,309.076151757077
"W1-063","GmWMC045","W1",1,213.225,0.311489771254494,0.489249294356328,0.245154792510485,0.465690510663036,NA,0.649551381986507,0,0.968145715957033,NA,0,0,0.493938406515018,310.404546170631
"W1-064","GmWMC182","W1",1,222.72,0.231209221098456,0.285611062041198,0.0867234627470695,0.15754466227975,NA,0.189918817957752,0,0.477926437382165,NA,0,0,0.27898342647702,294.887615292523
"W1-065","GmJMC096","W1",1,258.415,0.246762359612552,0.380917903607031,0.15196510654687,0.228338573867268,NA,0.358405098828014,0,0.684655822039412,NA,0,0,0.325836311676336,323.485020266693
"W1-066","GmWMC162","W1",1,158.22,0.179233015918145,0.230919299536079,0.0559303798741127,0.123493784623688,NA,0.118487829036707,0,0.372382508094523,NA,0,0,0.278482169576312,300.135966854226
"W1-067","GmWMC136","W1",1,197.225,0.198545747462307,0.273323534100429,0.0948624001465361,0.16315070270952,NA,0.209608844612427,0,0.453443265653516,NA,0,0,0.245314466064875,316.661678208425
"W1-068","GmJMC025","W1",1,150.7,0.196055008766984,0.269070124761065,0.0922368691796414,0.155574307657973,NA,0.203217923372335,0,0.445084654819336,NA,0,0,0.249925320803316,331.153941690526
"W1-069","GmJMC063","W1",1,194.31,0.25897087385053,0.397034331823763,0.188155606773238,0.380689008318732,NA,0.463526282482272,0,0.723097345972037,NA,0,0,0.394262990264518,324.985575708588
"W1-070","GmJMC100","W1",1,267,0.218132918674877,0.365216999935242,0.173994767911197,0.286536509445955,NA,0.421292168988323,0,0.64826614064989,NA,0,0,0.327294463598458,320.999079915004
"W1-071","C1322","W1",1,32.975,0.186264170195929,0.279516088080028,0.110531153557764,0.0762680742101891,NA,0.248532939629925,0,0.465703673393507,NA,0,0,0.0899279641005635,347.429954858888
"W1-072","GmWMC014","W1",1,64.25,0.240397515446696,0.411599240544996,0.207356396021604,0.331448324349833,NA,0.523202092291798,0,0.75884477873166,NA,0,0,0.310326210361806,308.03536299876
"W1-073","GmWMC155","W1",1,116.725,0.222883538551895,0.26520965903135,0.0420025366417084,0.12316844609918,NA,0.0876936464432244,0,0.437767263610552,NA,0,0,0.332254858431791,321.69974305438
