"","variety","treatment","23","31","38","39","45","46","52","55","56"
"W1-159","GmJMC067","W1",0.281562841523318,0.403022570019204,0.666749582643242,0.674106193370562,0.697238971478926,0.710194389617415,0.73089456698887,0.752735925986538,0.758295889694002
"W1-160","GmJMC007","W1",0.272425544919939,0.385192066604886,0.587479290573979,0.561202886272753,0.559725120815115,0.581554031747863,0.538665608948739,0.544270135970481,0.594070722311448
"W1-161","GmWMC136","W1",0.224691451994441,0.296509140436135,0.574791579208314,0.583374051720355,0.641327318894465,0.658992947770628,0.723493152464006,0.765746470283553,0.765304659215029
"W1-162","C1290","W1",0.410725835348888,0.528142583664487,0.69260265340914,0.718792716487699,0.725536446269586,0.723128000262146,0.753377628009649,0.771322626334519,0.75352140292712
"W1-163","GmJMC184","W1",0.313286014607638,0.442411944749103,0.642677681883542,0.655382358631196,0.679417077887179,0.703976438637123,0.726714915079685,0.770069622959888,0.764081034033262
"W1-164","GmWMC087","W1",0.193277648068745,0.267790029294939,0.357858226404683,0.3718206142411,0.511160212076072,0.560393200476053,0.649974071984701,0.705140854373103,0.712326356762269
"W1-165","GmJMC028","W1",0.233277612461617,0.304817200484266,0.586595955836001,0.599808898980223,0.649403347098444,0.677332288006067,0.724456313156993,0.765075293923822,0.758267709964904
"W1-166","GmWMC190","W1",0.266483464422759,0.482010829343983,0.658229928276556,0.672831831412967,0.692683271694201,0.687598871506729,0.743748717421106,0.759554797330645,0.756547248559445
"W1-167","GmWMC188","W1",0.305866734717428,0.381932406172479,0.62104958140037,0.632290550961157,0.668726993759358,0.673030342329645,0.722178171080401,0.750829858415404,0.759368065511377
"W1-168","GmJMC097","W1",0.303550457754923,0.492798226042286,0.68208071077948,0.706792553069043,0.708348708544908,0.716974642378348,0.759320898822973,0.780001064033232,0.761226503294147
"W1-169","GmJMC023","W1",0.326316700876344,0.470115029977607,0.652602154027232,0.66037857392115,0.655578522947533,0.628295664651565,0.693923175916455,0.715202403473572,0.725593217457963
"W1-170","GmJMC082","W1",0.288274293697075,0.428284431898564,0.612799415862205,0.637256083482913,0.66747316079315,0.679187925175901,0.726665187958735,0.742563177679755,0.742158995857546
"W1-171","GmWMC122","W1",0.203350690676139,0.276788035290102,0.419289109162058,0.406597144123682,0.465755713219217,0.493239897732648,0.608021188083777,0.671884872805115,0.713111315765303
"W1-172","C0394","W1",0.252569557956246,0.303593133081352,0.524785694108966,0.538029662002721,0.601502748157874,0.614326601606873,0.652289804114568,0.697717379198603,0.708916973478161
"W1-173","GmJMC167","W1",0.278569006707929,0.270750487246472,0.367520429575481,0.369317938215688,0.422826194741527,0.448987464686347,0.57097465905725,0.652241913958196,0.697760185131798
"W1-174","GmJMC117","W1",0.238691884308523,0.224875274210026,0.412290489136153,0.409350188839739,0.468992886491717,0.466813504751513,0.611741187049583,0.655179754179444,0.672848277040064
"W1-175","GmJMC032","W1",0.198841084832214,0.263676522420245,0.318013021058233,0.354514524558712,0.43479652820093,0.495202050965859,0.607540980283905,0.662715429350852,0.678548485259835
"W1-176","GmWMC162","W1",0.213837187311309,0.28493324990715,0.465841106617944,0.446191144000232,0.530369517793943,0.584540627717557,0.662069169953972,0.711609984516974,0.717774573390902
"W1-177","GmJMC050","W1",0.189649754307304,0.225954330267465,0.465715342919247,0.471179485698547,0.480022588467141,0.539333769038116,0.607089904679812,0.607207048939078,0.636887950895154
"W1-178","GmJMC039","W1",0.213665790486291,0.286727042706121,0.472568922141331,0.467479458927283,0.47060181284843,0.539037206798572,0.594074317478573,0.674264040689687,0.691064499153811
"W1-179","GmJMC112","W1",0.219621900913605,0.276786006131745,0.573094104428887,0.578333250225368,0.647488225260704,0.658002222653765,0.71503772136479,0.758010586851329,0.755165533670845
"W1-180","GmWMC168","W1",0.215760015170955,0.279916693107583,0.549448589527713,0.543838086477995,0.648843455864405,0.653879812928298,0.731246829853743,0.755986303800844,0.731237004236003
"W1-181","GmJMC128","W1",0.227963405904536,0.340910023163874,0.531148763403477,0.542099824235357,0.56590424947947,0.556267816993015,0.622852709899069,0.662438140667395,0.651993065031667
"W1-182","GmJMC088","W1",0.207989471759802,0.205613063372436,0.283581018185434,0.287973224804242,0.354861336039322,0.359822274529724,0.464621677552759,0.511206320339774,0.538209188547165
"W1-183","GmWMC109","W1",0.17727660383619,0.21869057623878,0.272771295360997,0.288507381332418,0.266882314678379,0.301274864149857,0.435974772215906,0.513067382796922,0.566685115111923
"W1-184","GmJMC121","W1",0.215252500585508,0.2354242157653,0.344658959935202,0.338308607684496,0.432932457015243,0.48430000695403,0.560760631243291,0.587785665075316,0.659897684444878
"W1-185","GmJMC106","W1",0.272755566815159,0.403115563494513,0.55913273560365,0.588076671236477,0.622648954667885,0.645662843626361,0.727331982415039,0.749985445561762,0.749630498292071
"W1-186","GmJMC137","W1",0.281270071095974,0.394875624813227,0.633622763722567,0.653232926196379,0.675953917230499,0.691364980936393,0.757002011683702,0.785911929796822,0.775507210702046
"W1-187","GmJMC158","W1",0.199947041026928,0.259553799983892,0.455431900180163,0.505816508945775,0.643037616286908,0.664310611883719,0.722387517977848,0.771861205316731,0.756509960420006
"W1-188","GmWMC042","W1",0.226434851585559,0.345007507212236,0.461908885627039,0.471095571135373,0.492966326084999,0.517815975092386,0.575839773611404,0.629175964214033,0.65410073028777
"W1-189","GmJMC076","W1",0.199151134933373,0.256253477196437,0.464134722811026,0.453031884192695,0.609507490988585,0.650599380501952,0.734577815541597,0.755123323543597,0.752986797675037
"W1-190","GmWMC173","W1",0.22833809761954,0.317319292380488,0.512986416614793,0.510381149187972,0.602394543419335,0.667671122748956,0.732521625387053,0.767292441671132,0.757063580249711
"W1-191","GmWMC192","W1",0.128187040189521,0.204191566044015,0.387025521455632,0.386250761503766,0.572356437655645,0.624531632133528,0.717491583492327,0.764289602325529,0.748972078825276
"W1-192","GmWMC074","W1",0.152165090950953,0.198996091449206,0.394283955862847,0.36876185566925,0.515491202937437,0.556695835798758,0.594116579754133,0.648106968200245,0.658107138152041
"W1-193","GmJMC026","W1",0.202668672703037,0.252036610545643,0.470452053058915,0.456944278901122,0.57218398556529,0.605577442354574,0.676853574935964,0.703330242803116,0.683756610636815
"W1-194","GmWMC187","W1",0.249531539701844,0.23129094912705,0.362817039554735,0.366340794968008,0.530585220356152,0.586462300242573,0.669281111170619,0.693764369323538,0.704533976393407
"W1-195","GmJMC131","W1",0.173994029225715,0.176914676790993,0.318880186343955,0.281818319764711,0.319299988348193,0.407885558239828,0.516603235859758,0.599561874078676,0.639968561907157
"W1-196","GmWMC153","W1",0.229687323708751,0.231459459049731,0.389767750846455,0.375492996936914,0.443515979071413,0.487453530205567,0.580785595589231,0.654922285241986,0.680244582760424
"W1-197","GmWMC181","W1",0.233640318678631,0.276415593695175,0.331404065942416,0.350283308699394,0.310957777928578,0.428101585239311,0.516484334281652,0.571640379029652,0.643417347702946
"W1-198","GmJMC037","W1",0.233526168010572,0.269767106348793,0.358303336210382,0.343725283089173,0.454413520455961,0.523906324521626,0.558226276160109,0.568434219738491,0.612169639973057
"W1-199","GmJMC047","W1",0.173663649680024,0.212822247895349,0.270528085895451,0.302559399189982,0.363067115567934,0.394036025922011,0.45779311285905,0.490416315279211,0.528546516941108
"W1-200","GmJMC060","W1",0.222695104896105,0.266333911957093,0.374853647097975,0.34453597949707,0.451869797543936,0.456818702267998,0.566937948883745,0.643721217428572,0.68223805159567
"W2-001","GmWMC019","W2",0.232778700557521,0.294146842982238,0.357344295540682,0.361532047165024,0.489715643382255,0.495774801278759,0.548508949314244,0.574652295018627,0.609252974541675
"W2-002","GmWMC129","W2",0.210884623060012,0.268383289063096,0.310968040937724,0.319834794084488,0.381422839384528,0.405195529215066,0.533953203787943,0.60023192808177,0.635201698222903
"W2-003","GmWMC192","W2",0.161276112052608,0.223088512957435,0.329132596492759,0.34927786380467,0.545429843620524,0.55657231325756,0.679458335726706,0.719536871179441,0.741837854058282
"W2-004","GmWMC024","W2",0.228723197603567,0.264056294412729,0.321581025790967,0.322617776015189,0.509922001025881,0.519490000046067,0.630425225376299,0.648465119359259,0.677287845193658
"W2-005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-006","GmJMC133","W2",0.181989451943021,0.186696801337962,0.2140028709245,0.240657287726192,0.309342444822878,0.291344903488851,0.381178876283821,0.442701176482046,0.495926441305382
"W2-007","GmJMC104","W2",0.294813443023585,0.274359948207513,0.342424475365579,0.336541277667051,0.472799544250644,0.501630265566913,0.612703590376822,0.635643486958292,0.688821516905784
"W2-008","GmJMC047","W2",0.235103406190433,0.225551557331771,0.194348584032471,0.238275767221253,0.330408407204991,0.318795257676292,0.351760363979499,0.406084375888497,0.458915344146541
"W2-009","GmWMC071","W2",0.257811381959859,0.307129639151124,0.421641480831584,0.416015317040207,0.502711010529658,0.517506833437229,0.634508943747159,0.670877201124301,0.714413241422986
"W2-010","GmWMC182","W2",0.150758675177563,0.188892319135839,0.22645006812687,0.220926037026593,0.333905373522443,0.385734219081763,0.550399884717919,0.614691969998372,0.653913241960644
"W2-011","GmWMC143","W2",0.258886855257277,0.29537970700581,0.343066376352923,0.332389583471147,0.526759743328901,0.565817641107503,0.682183890621957,0.713156910180304,0.747652336313207
"W2-012","GmJMC052","W2",0.166168948482403,0.235521981005708,0.230436284289012,0.250403511381574,0.379726285531233,0.428118046384221,0.500554005411385,0.55344855039203,0.545029833753107
"W2-013","GmJMC040","W2",0.206817251000403,0.297845275032834,0.317024698073732,0.320868107712377,0.464924299571643,0.514572675723086,0.634297981331907,0.627791612054447,0.650853486546372
"W2-014","GmWMC175","W2",0.217920018907908,0.280067672915901,0.305003443421486,0.333657163380809,0.467617972746287,0.519657566638986,0.638977017668868,0.675111707541753,0.719715301917074
"W2-015","GmJMC096","W2",0.214980210005078,0.248674141728202,0.386275047512667,0.370535305131009,0.581192408919375,0.604829663510422,0.714084286940383,0.747673162902461,0.761110834386041
"W2-016","GmJMC009","W2",0.247787236994659,0.206550876073412,0.225151478390926,0.216105445091831,0.316715902257327,0.351201291632063,0.415400628800787,0.454845627900824,0.46218447539669
"W2-017","GmWMC153","W2",0.316565269570538,0.310107886661056,0.333950574763385,0.349464243635526,0.485416325695802,0.499284518547414,0.594788604560404,0.619820907531589,0.649002243088065
"W2-018","GmWMC010","W2",0.257238746310463,0.331042446784819,0.419607722967617,0.389710165290352,0.469485379608712,0.463922024439866,0.476383318706723,0.519349599555606,0.571376240992604
"W2-019","GmJMC080","W2",0.196006252815724,0.244753261111748,0.336692500425605,0.360630597582471,0.487832359866437,0.49934212824384,0.622259226355095,0.642101239924272,0.688277982478825
"W2-020","GmWMC074","W2",0.164910254512114,0.244484260112742,0.265037792323383,0.243499872842854,0.334042486850526,0.368737309424045,0.514398937015313,0.610239773218083,0.627634968237685
"W2-021","GmWMC140","W2",0.220856247994921,0.342502602178035,0.345099032203964,0.352555071548481,0.438939509851034,0.488540338289894,0.562444220178417,0.601112214648899,0.635087759142021
"W2-022","GmJMC076","W2",0.247964626795265,0.313789936750793,0.468301615943439,0.445947443965866,0.605219896460703,0.623934016171465,0.692821959817891,0.737359931968764,0.74790845137463
"W2-023","GmJMC059","W2",0.19841585304386,0.282116277489638,0.392174199118841,0.416868112667739,0.594851450746341,0.62655060131074,0.685006833309491,0.712279402039853,0.721028878337084
"W2-024","C1329","W2",0.18762242478492,0.259722395531317,0.274208004412424,0.265026371889073,0.453024262407072,0.486303236013706,0.635670665172467,0.666906654206803,0.679361697032154
"W2-025","GmJMC039","W2",0.200889792134448,0.284352243437351,0.346130229723423,0.33848300983682,0.545752151281163,0.587896634005178,0.652823403364271,0.690064100057913,0.704416231594807
"W2-026","5002T","W2",0.171022793665942,0.303186175770768,0.365538399604508,0.368993679498281,0.45637360945775,0.467899757015289,0.560923799375778,0.604603291452437,0.650333126772501
"W2-027","GmJMC021","W2",0.258928427179514,0.333832790029099,0.479428379856933,0.456880881496013,0.504232456412089,0.535297235449445,0.527398139201817,0.538830934557308,0.547179110517551
"W2-028","GmWMC134","W2",0.209128541572567,0.325619162976622,0.4000891366315,0.405259729192915,0.531910884245435,0.532035516029831,0.587571128895644,0.609514883797153,0.638710229342308
"W2-029","GmJMC139","W2",0.265715207104692,0.291990343037318,0.402514426273201,0.354836438522534,0.488291532965045,0.507659051922751,0.630153477626766,0.636078475404907,0.667235671113476
"W2-030","GmJMC126","W2",0.251737587131442,0.335130659492713,0.455081060854175,0.457638349922162,0.593731599571016,0.609558374666631,0.687282327628662,0.734829833903757,0.734705201183406
"W2-031","GmJMC105","W2",0.272440102125566,0.313672255371557,0.395420029901444,0.364536840727814,0.475430613660842,0.494342284361567,0.625931569581621,0.680353609058333,0.685415360426907
"W2-032","GmJMC031","W2",0.205567855187135,0.276813562720428,0.392461242256857,0.401474583625171,0.552824025146435,0.598543366904737,0.670060026246469,0.670554255825666,0.70242749532554
"W2-033","GmWMC014","W2",0.257483276861826,0.309402147430821,0.418055188946662,0.384229362501745,0.487480389809623,0.533740120864455,0.591106064685104,0.632981776940439,0.643246442247335
"W2-034","GmJMC068","W2",0.19753049470107,0.280029090737857,0.475870085545131,0.465371045525625,0.606548885749259,0.63493812291297,0.695512836963289,0.73410313590546,0.737000749120348
"W2-035","GmWMC142","W2",0.150053363247407,0.209688069444697,0.278773430456977,0.264404220579715,0.423925059032632,0.448114943756193,0.591546647890418,0.649087446340642,0.674300705672423
"W2-036","GmJMC053","W2",0.173831199688804,0.220662755166019,0.21429095689623,0.237196614413034,0.277648566362098,0.308895512207087,0.435269569755272,0.475166532484208,0.513545324642974
"W2-037","GmWMC070","W2",0.229336065405615,0.244191952454326,0.26864928056824,0.257569563184536,0.366217626475672,0.392205104941858,0.443007072508168,0.460440273371069,0.453394540572642
"W2-038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-039","GmJMC100","W2",0.184761093439348,0.228823051413261,0.25256850414104,0.243862489467057,0.42831788343116,0.446852417920548,0.597813768321544,0.671516210716263,0.688428567201215
"W2-040","GmWMC001","W2",0.219816811376416,0.264563737725273,0.342243778479446,0.325022376052192,0.344309083921823,0.384919361186322,0.386614903391529,0.423132199355361,0.452336771342666
"W2-041","GmJMC128","W2",0.163750293862235,0.238880711049113,0.280107831872312,0.27771801267711,0.374595378937792,0.377495250314621,0.438764404318901,0.489269934901348,0.489477363494129
"W2-042","GmJMC082","W2",0.244764728620532,0.310885347306637,0.354516663287695,0.343680575295687,0.451855646688085,0.508694884884169,0.553981886434032,0.546214609511445,0.575490816026768
"W2-043","GmWMC151","W2",0.125558991824732,0.19589925867667,0.263594205779697,0.261775808304612,0.477554040361741,0.514101324552073,0.648828168649881,0.699223594215042,0.707814773675042
"W2-044","GmJMC172","W2",0.173835917619848,0.259924174978225,0.268725241163459,0.272849978465422,0.427356404734551,0.464935004076628,0.62726607948267,0.678870140192045,0.711188004075133
"W2-045","GmJMC056","W2",0.175912293472289,0.236689988582995,0.271104847849258,0.269720014880908,0.395622624908308,0.459569671877044,0.532471698416584,0.552940174472337,0.636578675185366
"W2-046","GmWMC125","W2",0.301832081308921,0.332103944520771,0.485604084246178,0.479981342917168,0.616166787613083,0.651759440122298,0.707842582792366,0.749602954867682,0.754567565144237
"W2-047","GmJMC058","W2",0.178276097120784,0.21479008329644,0.269915631493726,0.23663154571726,0.360377242932623,0.430655549506777,0.546612648745112,0.609116605556659,0.649588736606297
"W2-048","GmJMC117","W2",0.218484751519755,0.284670980771767,0.408498050372902,0.360822734779541,0.496406135884472,0.554600344152063,0.667959840626964,0.708420268496632,0.72258665708456
"W2-049","GmJMC005","W2",0.240377797593691,0.298725069538709,0.491930181256987,0.463975299922594,0.491804735041976,0.516839034111481,0.531400584847589,0.59125266581085,0.576491112865901
"W2-050","GmJMC060","W2",0.191419875495314,0.216306074157259,0.359600953813545,0.337582110100978,0.505349749438595,0.532273490843942,0.620982134643337,0.648047877741834,0.66767847340441
"W2-051","GmWMC087","W2",0.112472394045357,0.153133619722508,0.160057199080059,0.159471902953034,0.19323353661077,0.180957044367397,0.315621052017554,0.388990706650137,0.438660230628415
"W2-052","GmWMC178","W2",0.186695582130863,0.232970673003252,0.324462284942153,0.30730954663145,0.388495498559798,0.39704302376462,0.535104000481836,0.587180857265359,0.595559254253185
"W2-053","GmJMC055","W2",0.134196647567688,0.200921655768463,0.203622873867843,0.263064265211553,0.266057754558695,0.27631835584922,0.403067767019774,0.408514968868741,0.440826126184636
"W2-054","GmJMC062","W2",0.281434184942202,0.274909553902768,0.336020360410891,0.32221086865187,0.461841385836908,0.448793301276707,0.610962836867517,0.637036500255996,0.663314354279675
"W2-055","GmJMC025","W2",0.16162959766017,0.164326719534469,0.215709065777202,0.232139435744554,0.316759935513618,0.328826254376687,0.418211361735102,0.480075843235162,0.50273888140542
"W2-056","GmJMC079","W2",0.217577774730712,0.221772430718281,0.260607183769874,0.261237268206995,0.321793930624894,0.325387794870054,0.502850188149302,0.534513798497263,0.578995885893593
"W2-057","GmJMC102","W2",0.234973449746749,0.284441729004831,0.269575528392566,0.258874832858116,0.303013773866012,0.363224880821042,0.444424744519925,0.488132585411157,0.425859438430154
"W2-058","GmWMC148","W2",0.370798161944638,0.361060354485218,0.451759895180823,0.462233206873629,0.579244246632176,0.636676552391725,0.693748561657517,0.715753842446927,0.712186121381277
"W2-059","C1290","W2",0.306278983719048,0.439716928151676,0.520630643111649,0.55943123453237,0.68715049847635,0.702639710045896,0.755395373719673,0.749627676601589,0.74864035037738
"W2-060","GmWMC191","W2",0.218833006103782,0.301159404276142,0.382501107079757,0.368311471996669,0.494927236613291,0.523219675059056,0.662925565684266,0.692575670646397,0.695982903291665
"W2-061","GmWMC035","W2",0.268830963950574,0.403568838541887,0.478020761833225,0.469206958503471,0.610774866060518,0.591020601751229,0.630002206481301,0.605101744429365,0.654429041180279
"W2-062","GmWMC174","W2",0.189800678785866,0.281386770038765,0.419118349381012,0.367846936129334,0.589991492210822,0.594994439679489,0.694531649849595,0.694823047472025,0.729065947760435
"W2-063","GmWMC072","W2",0.250150225240691,0.331142030807766,0.436184492384096,0.453003601843563,0.574814203725367,0.582976053684445,0.702786259739543,0.704352029300319,0.715927631586386
"W2-064","GmJMC110","W2",0.266873138220737,0.365927956743584,0.484045568788275,0.470602802778898,0.584640385198298,0.612379524807305,0.708485024202106,0.724817561017112,0.720721127993386
"W2-065","GmJMC030","W2",0.216218393122089,0.238218686370411,0.356762804004157,0.315728827075104,0.529978157337189,0.55378654343604,0.617091980900622,0.633264425714845,0.603201640592581
"W2-066","GmWMC155","W2",0.190126717315656,0.270031321684184,0.407820609288346,0.400651785776935,0.474676142381767,0.520224512085037,0.664763063040204,0.68273108679757,0.703356511362586
"W2-067","GmWMC086","W2",0.18996172409093,0.257721094697282,0.316793242516503,0.283492790420259,0.342963546733003,0.368384192571394,0.396604356076252,0.410007215119042,0.392376121324222
"W2-068","GmWMC164","W2",0.203846702794227,0.364370774378594,0.581214069672402,0.59197794764899,0.653949376980753,0.672994435473427,0.689978650625208,0.714333815208521,0.72572264551497
"W2-069","GmWMC146","W2",0.203421703976834,0.329020387508161,0.369242767074138,0.391571769250579,0.453119014936345,0.499386144833663,0.571019175830182,0.62654504511961,0.656169384224931
"W2-070","GmWMC038","W2",0.176452758212688,0.281912310837253,0.397334677578926,0.376794589052811,0.475283806328852,0.503252513249567,0.581707797315953,0.605467276770978,0.612701817652307
"W2-071","GmWMC138","W2",0.304712496630979,0.38190793366355,0.523050365686748,0.516318009430162,0.676001850961152,0.695336477908968,0.750566563388275,0.783118648176775,0.775040815195433
"W2-072","GmWMC186","W2",0.162800129151152,0.223718501157359,0.246957455364788,0.239250791787393,0.33459167079616,0.353359649887062,0.54704197896198,0.585006917056548,0.609725508687009
"W2-073","GmWMC183","W2",0.185497727607095,0.21864189281089,0.277699374905601,0.2517284040277,0.372670511585712,0.375915706178158,0.506023075616832,0.537960385095577,0.566072308188958
"W2-074","Tachiutaka","W2",0.240165253213421,0.285084232310468,0.310051539544157,0.321470130346701,0.431190391615927,0.441130152185281,0.477863357005679,0.492948613655013,0.501654795732452
"W2-075","C0394","W2",0.223944190766313,0.353340597008238,0.42729691830409,0.404864750623945,0.579453388825192,0.621443590178999,0.676637354498271,0.697804101510956,0.71826262967897
"W2-076","GmJMC069","W2",0.19992144285595,0.287366494826534,0.40224839304471,0.398639784517007,0.541683846701695,0.582531684668025,0.66992570323428,0.69930551994427,0.694641242757229
"W2-077","GmWMC189","W2",0.185909068530406,0.249215158038135,0.323689732383966,0.324140807191224,0.469990875720388,0.532857522316777,0.633110684455457,0.681231654441366,0.685215278317528
"W2-078","GmJMC149","W2",0.238137369217489,0.296036141196304,0.438562542292513,0.41120306440325,0.530767852370684,0.56620198013032,0.642578557576365,0.704540635194343,0.718019750085675
"W2-079","GmJMC131","W2",0.199992157462475,0.246076001287079,0.356065072648798,0.319210290698531,0.433753922573154,0.436380116058102,0.613350875895484,0.651995067009093,0.66816596824666
"W2-080","GmJMC023","W2",0.254120914927922,0.323322557869826,0.40540760964601,0.399380120870458,0.456829695384749,0.501375925846992,0.545150068740925,0.560685207399935,0.595931937382185
"W2-081","GmWMC018","W2",0.262641720149345,0.368491560896736,0.418290978104423,0.363538289071046,0.559390437755534,0.544367852355985,0.469855902782837,0.5028275433092,0.493901414675781
"W2-082","GmJMC033","W2",0.314548111713442,0.298723039508257,0.328514517341942,0.299442193462122,0.326260247107678,0.338110693899456,0.433152268879709,0.51295522977886,0.497236735694096
"W2-083","GmWMC176","W2",0.195941393494134,0.281473594986509,0.368562726829055,0.315955229039157,0.528117805922022,0.533218711578743,0.647277101555651,0.704808993463211,0.714726323727389
"W2-084","GmJMC032","W2",0.191380284629104,0.200205829799657,0.279210432302804,0.256959912107908,0.350591343680164,0.399061389437819,0.50280175251308,0.499212872377831,0.558631406184732
"W2-085","GmWMC118","W2",0.241699943542874,0.279107353477136,0.426897066326265,0.404789904985907,0.446897257645422,0.487445395113692,0.537127903866265,0.562220111821681,0.581598472579732
"W2-086","GmWMC083","W2",0.165675253165334,0.271902422505884,0.238569772056935,0.211693352746369,0.295995660473187,0.320038675224766,0.374296693688129,0.456175497886505,0.516675640720772
"W2-087","Houjaku Kuwazu","W2",0.227965628344257,0.202837019305175,0.27958134847526,0.263265472938479,0.378789422538119,0.392934391107193,0.473019460322497,0.523857802260317,0.584895704126483
"W2-088","GmJMC064","W2",0.176113249249472,0.209627665692395,0.195083236617297,0.18457629024029,0.228807062121348,0.231444668030818,0.288079644041893,0.399156238561413,0.396206680506199
"W2-089","UA-4805","W2",0.126648114309562,0.220556010746746,0.20331085864698,0.224960750597665,0.296255405648065,0.316481320310237,0.387121955597756,0.425861273982966,0.460793796772385
"W2-090","GmWMC109","W2",0.173457239217938,0.252593700443023,0.213789611389999,0.214346902591648,0.226342571739897,0.237930997018701,0.281893256421366,0.347440055112729,0.39098538691822
"W2-091","GmJMC049","W2",0.179277407508795,0.197924860672752,0.222903065178954,0.222800508984967,0.377545997458396,0.367349195927615,0.539533400669855,0.626384666538825,0.647720339908602
"W2-092","GmJMC114","W2",0.175193538412517,0.22460200484946,0.326651226494689,0.269381326267026,0.364564670166295,0.388655523954778,0.508885973798703,0.561611777792585,0.576291956558777
"W2-093","GmJMC085","W2",0.213808278537064,0.260050914035263,0.284716757977583,0.281483761278404,0.343076432094058,0.354651024919908,0.441385539213632,0.522297607574403,0.591224248325895
"W2-094","GmWMC147","W2",0.179956332417296,0.224202398266254,0.293145349365502,0.298238649926644,0.500793136281228,0.480647569073056,0.639550308340979,0.699859825250577,0.705792891290258
"W2-095","GmJMC091","W2",0.167644909879503,0.285614775423503,0.395114223145413,0.389781469226848,0.580799865797896,0.597985193421483,0.671227438957914,0.689897187135269,0.691594960656013
"W2-096","GmWMC157","W2",0.144152020901236,0.167982257529675,0.233524929666017,0.201564431657264,0.28616282360858,0.349448419241044,0.392112881169179,0.463486914710493,0.530560251388086
"W2-097","GmJMC007","W2",0.200917818168442,0.26755793624735,0.423131916582306,0.395125165314785,0.497807040793967,0.506507352477325,0.534542563386552,0.578814409289911,0.583386566315063
"W2-098","GmWMC173","W2",0.218649852051916,0.336881626014853,0.449558112725545,0.450163751050283,0.525816726584365,0.578690721995915,0.650530016845916,0.700780825552163,0.718259523432543
"W2-099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-100","GmJMC145","W2",0.14698850595684,0.248331932508427,0.350989794488556,0.338584122541789,0.439789395436593,0.460820130004934,0.601904966963281,0.68585594952206,0.687126400922344
"W2-101","GmWMC135","W2",0.202483899775026,0.193120311123794,0.297986504964575,0.238736786887374,0.319409785803341,0.34567881818183,0.51240605706417,0.543860349037321,0.586561673010758
"W2-102","GmJMC093","W2",0.219775266388865,0.274948312192682,0.38230389177226,0.341560054339397,0.485758894846378,0.501030828763316,0.642841499881041,0.679001896870132,0.706521616367794
"W2-103","GmWMC094","W2",0.230006247397646,0.236511697615718,0.331632692886298,0.325268774640974,0.452333251953699,0.506067589618573,0.591042020983735,0.630253831058454,0.665863033562819
"W2-104","GmWMC190","W2",0.191461985878021,0.298453988949003,0.420367653191211,0.390412245574171,0.523269338564306,0.579693881587541,0.698511188800318,0.67797439708096,0.712574689428471
"W2-105","GmWMC046","W2",0.259946649690638,0.292143051552839,0.322244156891121,0.303497212966425,0.323907081961097,0.334045317424085,0.321201334069128,0.376747568725456,0.405426191164902
"W2-106","GmJMC158","W2",0.18514541430646,0.295374604899275,0.420292851734224,0.445472392934673,0.594228490006827,0.632021291983684,0.694538057820392,0.726448207836538,0.745784336719748
"W2-107","GmJMC167","W2",0.21922543520772,0.309577530896752,0.401685286280206,0.381273362062278,0.515481306862884,0.499603656687186,0.63644125036001,0.603554882390655,0.667414106894853
"W2-108","GmJMC111","W2",0.193945865143925,0.278266002829106,0.39987005087929,0.409956720104104,0.559827435495768,0.504780634555235,0.651289635833756,0.656907299972231,0.652121080695183
"W2-109","GmWMC162","W2",0.201057805136629,0.308683809396751,0.316510274256097,0.316005644733198,0.4240744948307,0.444209961713396,0.551808012247211,0.605569488983633,0.660174317428224
"W2-110","GmJMC028","W2",0.172933967535137,0.258207664326275,0.295010194455851,0.30578099058824,0.357302227141648,0.376118263484164,0.509030267300783,0.529362754893216,0.57527590147551
"W2-111","GmJMC051","W2",0.199024973019873,0.295673023653665,0.443847879986181,0.454363012261696,0.598598669075594,0.604810774747515,0.680118683605888,0.669371447068142,0.697572948587423
"W2-112","GmJMC034","W2",0.279350340435693,0.421226687853467,0.546544669941287,0.539658947408236,0.644360690176858,0.648601168558568,0.707934830989802,0.695643691602949,0.68653017249903
"W2-113","GmJMC106","W2",0.171104652858045,0.320314804511551,0.46971965923295,0.449764106239922,0.600380445553415,0.639796554142303,0.708543797132386,0.673835161819415,0.706221987267259
"W2-114","GmWMC165","W2",0.129122276235559,0.22735249174478,0.323602469162472,0.295544854230504,0.466396675156192,0.469546888598166,0.595399246414002,0.610465521803267,0.641955480354731
"W2-115","GmJMC095","W2",0.221416909694535,0.38343176561742,0.604772349333986,0.58384359222258,0.673152604615732,0.663588592656119,0.731360344836567,0.739562393345663,0.75117258991486
"W2-116","GmJMC041","W2",0.22578746738352,0.318132235417211,0.421946258269522,0.401997142918504,0.4935395696233,0.495796574223339,0.449077642563599,0.464045648256886,0.48408665914141
"W2-117","GmJMC016","W2",0.239515018074771,0.331675211110432,0.543087565691258,0.509152247437806,0.58095015917513,0.611693824745455,0.646847072652048,0.613182847568722,0.647765802104684
"W2-118","GmWMC156","W2",0.1924335340605,0.317937194465644,0.45117122844747,0.42622144224492,0.571251409881177,0.598795407136382,0.691405815654519,0.707330664678849,0.731644096832258
