"","variety","treatment","23","31","38","39","45","46","52","55","56"
"W1-144","GmJMC057","W1",-0.221446857161348,-0.118469576257699,-0.0428837153396119,-0.0818690840906862,-0.0277128702517051,-0.00385516648265199,0.0283367405964018,0.0306338198436158,0.0448113358640087
"W1-145","GmWMC186","W1",-0.23608969882642,-0.190727695229974,-0.0994591719158349,-0.108940087575716,-0.0833808776351901,-0.0786201186680068,-0.0486162717815572,-0.0436215367516567,-0.0161294617456628
"W1-146","GmWMC075","W1",-0.212952324437223,-0.18132554066538,-0.0785954368125781,-0.0776793705076478,-0.0445585904859158,-0.0487569360908228,0.00378619838192767,0.00108941847202206,0.0118129306872204
"W1-147","GmWMC011","W1",-0.218106322021496,-0.182755471080018,-0.123023316835434,-0.0881512920999912,-0.0600012145478866,-0.0539484425756491,-0.00589753061268037,-0.0125317668012157,-0.00452745115904109
"W1-148","GmJMC081","W1",-0.242367413234266,-0.17676560073215,-0.116434740894044,-0.0842347972593924,-0.0668485447927302,-0.0686493647042766,-0.0171311852712592,-0.0414570885397934,-0.0221118965614488
"W1-149","GmJMC130","W1",-0.285327088717915,-0.181095807944551,-0.0945560766298739,-0.0680618452385022,-0.0600695700613277,-0.0491930486572456,0.0118412930139603,-0.021230855833807,-0.00246696854765199
"W1-150","GmWMC071","W1",-0.272827323161744,-0.141160358992771,0.0164145759675054,0.0199674245391634,0.0808584672688,0.0495689787276416,0.0927067056725023,0.0908091272947404,0.106405822310221
"W1-151","GmJMC062","W1",-0.152072683095035,-0.274782199316962,-0.0707123164881115,-0.0979213548494034,-0.0810979930436852,-0.0266697420229706,0.0201826871960507,0.0403720826843143,0.0547661369551512
"W1-152","GmWMC178","W1",-0.182601846333702,-0.288439101921507,-0.0496345797925401,-0.0869322456085491,-0.0516653661741375,-0.00964936890767234,0.0235740278414409,0.0384179061449606,-0.00576622659346915
"W1-153","GmWMC157","W1",-0.12328730600416,-0.342061498382159,-0.186624402011907,-0.220305497516625,-0.216432354845861,-0.111111849293422,-0.0801568026305023,-0.0665683146881638,-0.0415190062900158
"W1-154","GmWMC001","W1",-0.113685006578743,-0.334794770512219,-0.0544118007596497,-0.0937556425503679,-0.16566625142731,-0.0519325707771458,-0.0937225178237813,-0.0935929345195562,-0.0757761795590268
"W1-155","GmJMC161","W1",-0.113043039902907,-0.272147916046656,-0.034530070600375,-0.0426079147788368,-0.0323018159428985,0.0166259989859143,0.0358814154124852,0.0563590892374947,0.0658365267152762
"W1-156","GmJMC149","W1",-0.100880737018756,-0.209186508849817,0.00209810111668426,-0.0194206186562192,0.00166995019955605,0.0529031083252248,0.0810982765231426,0.0715573991228391,0.0799898616059191
"W1-157","GmJMC065","W1",-0.121073752823426,-0.27779373431569,-0.00895395471356742,-0.0509647226115391,-0.0467088580813139,0.0156561375327737,0.0357641395489382,0.0430510937504116,0.0291808293992421
"W1-158","GmJMC058","W1",-0.157136167403972,-0.249433282137214,0.0185662306393753,-0.000289608715224712,0.0111474259300584,0.0621958605524387,0.105230659156987,0.131526858101666,0.108469990377413
"W1-159","GmJMC067","W1",-0.0727854820505213,-0.136762291182368,0.0480745708681133,0.00989262903327773,0.0360695203654876,0.0702054930514743,0.100140606922725,0.105783471095818,0.12436678379884
"W1-160","GmJMC007","W1",-0.0987457967589579,-0.163635770064618,0.0426426804929177,0.0262383496160215,0.000625525953506681,0.0676021966972742,0.0551165499421174,0.0014535138284225,0.0234034999780776
"W1-161","GmWMC136","W1",-0.0939447643368216,-0.238815259002222,0.0206569373166171,-0.00812258082840301,0.0123985517470132,0.0425198707721156,0.0712324507971138,0.0837552770906307,0.10657862513334
"W1-162","C1290","W1",-0.139419211301649,-0.177980905273299,0.0404479653199787,0.0244794221989465,0.00914411615985831,0.0460655726562367,0.0845269241347844,0.0749577591316848,0.0743342087375368
"W1-163","GmJMC184","W1",-0.0659492298272573,-0.125219971175379,0.0493132430944728,0.024651653669736,0.0443807242470236,0.0859048106623007,0.103201154258925,0.102876666901872,0.121335979574844
"W1-164","GmWMC087","W1",-0.139743602727408,-0.318553994560437,-0.0708703489034476,-0.0686512046936725,-0.0432638618225454,0.0299885725993844,0.0657899495803782,0.0836178438998653,0.0714369818881984
"W1-165","GmJMC028","W1",-0.149800366547462,-0.203784382463398,0.0260922208168614,0.0134023403202177,0.00859206752684696,0.0644846025791043,0.10383741344399,0.116508634975568,0.104688345017095
"W1-166","GmWMC190","W1",-0.151763449201797,-0.186341025988401,0.0315894924230095,0.0035435055445378,0.00950105337554577,0.0423468392323267,0.0805449292494985,0.0759441829402192,0.0841178384491913
"W1-167","GmWMC188","W1",-0.0784511161567239,-0.163842420706145,0.0237622131918837,0.0101606057192256,-0.0136650467395059,0.0606860631370509,0.0775837420641174,0.068803608552701,0.0768367342322339
"W1-168","GmJMC097","W1",-0.0801162571089573,-0.132898718175706,0.0798766761056541,0.0312104104761726,0.0433747717808558,0.0930702431218094,0.109690295788181,0.116822412002289,0.110044416852708
"W1-169","GmJMC023","W1",-0.0821053839010329,-0.116457888077853,0.0470626521345209,0.0190678765241847,0.0553386315733123,0.0854604004597743,0.0928976866703998,0.0824834585774619,0.0841095743227186
"W1-170","GmJMC082","W1",-0.0990925134536103,-0.223207710989971,0.0255807549208757,0.00217629775809567,0.0142440818712092,0.0799175050463796,0.097272793419739,0.106629093176468,0.0909109460402634
"W1-171","GmWMC122","W1",-0.137933355420258,-0.260803092929686,-0.0317072212892147,-0.0681225327353852,-0.0731714176173386,0.00404704905592672,0.0129690066254805,0.0689720576497551,0.0850246844482646
"W1-172","C0394","W1",-0.100269188262197,-0.289158284868799,0.0157711583180213,-0.0267038231629057,-0.0399783727711961,0.0392760125844668,0.0643805573443545,0.0783076273295164,0.0760803828571895
"W1-173","GmJMC167","W1",-0.0630935061597547,-0.293043743470333,-0.0502633851497187,-0.0870543045895176,-0.100241155495017,-0.0257133756663143,0.0357835535211344,0.0476590105588377,0.0776927333016928
"W1-174","GmJMC117","W1",-0.165303396549144,-0.385828380586122,-0.0452222054324909,-0.0735396326284899,-0.0916957893065651,-0.00739151374557579,0.0266857475480598,0.0468582174694086,0.0364462159150377
"W1-175","GmJMC032","W1",-0.13870945509005,-0.352965400548377,-0.0786645938555167,-0.0911285239652759,-0.0843071723382466,-0.00780523854738127,0.0453493048795283,0.0473731557917995,0.0641681755579673
"W1-176","GmWMC162","W1",-0.0846865601685118,-0.195051225431373,0.00126086857018118,-0.0232365881899389,0.00178936539885499,0.0383496203488258,0.0802605151337581,0.080961576481333,0.123096316065646
"W1-177","GmJMC050","W1",-0.113287741685719,-0.27877357098135,-0.0286321066281052,-0.0406548936763586,-0.026908364040254,0.0153809205923606,0.038387636617893,0.0306271554326643,0.0467052327496825
"W1-178","GmJMC039","W1",-0.129198047128888,-0.223411886885823,0.0237853962390504,0.0039332695282276,0.00420227683342054,0.0532388071307554,0.0893030110379226,0.109861734778115,0.111992861148473
"W1-179","GmJMC112","W1",-0.122636728430247,-0.258925006557453,0.0126790041573243,-9.64780562807711e-05,0.0232504892639408,0.0747726264017489,0.114263997434152,0.101683834393433,0.11095416429208
"W1-180","GmWMC168","W1",-0.146091384422712,-0.242385011621819,0.0173538230430748,-0.00664907875804138,0.0246136180407254,0.0491422369808818,0.105063700368485,0.0961542883490002,0.0803242052147842
"W1-181","GmJMC128","W1",-0.0550365787238884,-0.268769886401004,0.0110078125368306,-0.0167853202765673,-0.000975920563184025,0.0416675210725403,0.0770316761747742,0.085550333312767,0.0895798534345391
"W1-182","GmJMC088","W1",-0.0900944645968472,-0.329203020474319,-0.0957744993450354,-0.135967945518833,-0.0990084753216549,-0.0323083849102496,0.00411791254357107,-0.00642854652786011,0.0317566103107948
"W1-183","GmWMC109","W1",-0.0955261806366281,-0.362839356396851,-0.151324829940147,-0.202055855755571,-0.131840162496988,-0.0669394120445821,-0.0217068509616892,0.00371532256544158,0.0257077961973242
"W1-184","GmJMC121","W1",-0.197460375884373,-0.332470081050776,-0.0782540316865596,-0.1229855694163,-0.0586940055579308,-0.0223794261489325,-0.00205425993093623,0.0328566187588632,0.0176649703769526
"W1-185","GmJMC106","W1",-0.0730063955827209,-0.174103337620244,0.0274460297664056,-0.00928122890992061,0.0101963493218805,0.0393974339810062,0.0776058605901327,0.0749921961265274,0.0771908683632105
"W1-186","GmJMC137","W1",-0.0920643668166833,-0.106297407641803,0.0405688105239542,0.00252050977698791,0.0388696592815481,0.0633467375802272,0.0863917118727506,0.10087123011359,0.0988146712444647
"W1-187","GmJMC158","W1",-0.102984270226935,-0.263104724940733,-0.0214008623757394,-0.04225088153514,0.0161594706425698,0.0453151825244063,0.075896226194082,0.0718559583671372,0.0749719871697021
"W1-188","GmWMC042","W1",-0.0701444567016265,-0.164696901450778,-0.026648286688706,-0.0666929573856887,-0.0382911921085918,0.0215767906360784,0.0407149268963569,0.0220934050089967,0.0479315667548625
"W1-189","GmJMC076","W1",-0.143830318477716,-0.117758345059732,-0.0119385601684961,-0.0424672054928111,0.0276044339975967,0.0454183838742681,0.102875858072184,0.118604649160847,0.0975353319976012
"W1-190","GmWMC173","W1",-0.136976432497857,-0.143726429221742,0.00417105027660825,-0.0322408244995703,0.0429270131100898,0.052160430138235,0.0963326435826168,0.100292684798585,0.0771115077042771
"W1-191","GmWMC192","W1",-0.150768875588175,-0.163827030036389,-0.0401050484170921,-0.0586612687960774,0.0060037534260322,0.0254954989637385,0.0830722303644941,0.0791807964423413,0.0918112221799441
"W1-192","GmWMC074","W1",-0.182897018850331,-0.132756281804239,-0.0350362042103663,-0.0655889126992157,-0.0170803808597741,0.00904794268914317,0.0547530932537384,0.0428286188444697,0.059453940951588
"W1-193","GmJMC026","W1",-0.17419590427012,-0.0969156560221549,-0.0051352269983036,-0.0508887444708037,0.0255137735746828,0.0519581104769309,0.0787444951699573,0.0773096638840605,0.0647396048390237
"W1-194","GmWMC187","W1",-0.22780387657962,-0.100246185482352,-0.040645826039479,-0.0721471001556998,-0.000815688216600883,0.00993040613571784,0.0434505088453182,0.0375605100843716,0.0462004769429449
"W1-195","GmJMC131","W1",-0.200832264551483,-0.151602371806006,-0.0485975302938338,-0.0748069235976603,-0.036918470797363,-0.0317680598156039,0.0325676212770399,0.0227843009699734,0.0338659026590001
"W1-196","GmWMC153","W1",-0.276459672928031,-0.117927889315108,-0.068500429944074,-0.0716340574116157,-0.0156569609882746,-0.0103667370883416,0.0395152003549515,0.0327758613174508,0.0319259828986643
"W1-197","GmWMC181","W1",-0.279443545357897,-0.22002299950107,-0.0732973152593556,-0.0700674437355096,-0.0424527164155353,-0.0446989744167884,0.0229608961380561,0.00712007682071314,0.0296275547766267
"W1-198","GmJMC037","W1",-0.240501665604881,-0.149195335481016,-0.0564643450237305,-0.0425659903116874,0.0197836819349903,-0.0109895222314813,0.030826831711963,0.00906556072995934,0.0275008020407748
"W1-199","GmJMC047","W1",-0.266121708070495,-0.225378143439479,-0.122951552863411,-0.0631052684588441,-0.0373582110929112,-0.0578557591362739,0.0108178937806486,-0.0205096358652583,-0.000910702457910562
"W1-200","GmJMC060","W1",-0.249954336427693,-0.195324298012241,-0.0722889530839542,-0.0560393285780351,0.00385712930281561,-0.03552037836573,0.0242386886672886,0.0618290139829277,0.0834440255070168
"W2-001","GmWMC019","W2",-0.213603077504055,-0.328817530811089,-0.146734828172348,-0.182103911759756,-0.0979973810543114,-0.104892480427517,-0.0229216024725288,-0.0195744715828214,0.00791477882944197
"W2-002","GmWMC129","W2",-0.180638922181887,-0.279091820987073,-0.171600583698837,-0.196336092381246,-0.12135793852829,-0.100748740183554,-0.0213916968561461,0.0270296801837752,0.0554866968746072
"W2-003","GmWMC192","W2",-0.226552272566259,-0.278139353925367,-0.140245742833045,-0.190200157749034,-0.101705991651158,-0.0984386085323353,-0.0267992175206319,0.0268924989196615,0.0463919328503307
"W2-004","GmWMC024","W2",-0.175814915107808,-0.278556537519244,-0.153045444176845,-0.188473525951079,-0.0828283364798576,-0.111883023709731,0.0156608761662263,0.0380867950399486,0.0548002943713206
"W2-005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-006","GmJMC133","W2",-0.178514465951242,-0.302512606741478,-0.236450698277422,-0.244159330010061,-0.1887175515682,-0.230829559884699,-0.0904613447700481,-0.0652543719498135,-0.0191957795332869
"W2-007","GmJMC104","W2",-0.158591275997842,-0.298406845508345,-0.138301588528613,-0.144099919774358,-0.0622640828555489,-0.110596016159821,0.0159552989354625,0.0283240860921015,0.0558656513672362
"W2-008","GmJMC047","W2",-0.189922672854649,-0.367066949308072,-0.209450842114673,-0.229522589499239,-0.12258873589424,-0.211427132554102,-0.0630919798021162,-0.0487154477065052,-0.00363885168537481
"W2-009","GmWMC071","W2",-0.143277509825253,-0.310556515509696,-0.0867157889927808,-0.157836887832306,-0.0512972256014099,-0.0989293666501885,0.0400066696711805,0.0669444982302011,0.102588746151848
"W2-010","GmWMC182","W2",-0.228931038683271,-0.364384943514858,-0.242860223189017,-0.269484625029966,-0.156717603819081,-0.173727284167586,0.0150375417661436,0.0370375920306082,0.0828300748691352
"W2-011","GmWMC143","W2",-0.155411762679011,-0.320659719959712,-0.0946210160623015,-0.139529711222347,-0.0479185730061797,-0.0431052567443942,0.0613442689249327,0.0727865036418315,0.133829503199539
"W2-012","GmJMC052","W2",-0.127851910437636,-0.269693154676589,-0.179763378176317,-0.216629428126454,-0.076711893987234,-0.103787792117762,-0.00312716715882346,0.00139016181116254,0.0235233240371673
"W2-013","GmJMC040","W2",-0.0774007811547961,-0.292382180111339,-0.108211104576146,-0.166599430144069,-0.0652575653403155,-0.0948982207041594,0.0581428736175849,0.0437183682172171,0.0843525300352838
"W2-014","GmWMC175","W2",-0.123528100344654,-0.231675763584935,-0.124655320470083,-0.142998760562497,-0.0645468148977952,-0.0989130123657095,0.0204580244467537,0.056000865808022,0.0827773275719232
"W2-015","GmJMC096","W2",-0.137592862785509,-0.33320470910506,-0.0915783462346863,-0.122871424338642,-0.0353804883357118,-0.0761162573243422,0.0700540169779812,0.0875571547780635,0.114167396376142
"W2-016","GmJMC009","W2",-0.217374584064059,-0.350996734752246,-0.187951944589573,-0.227593206999111,-0.144393742829923,-0.209640076973342,-0.0653770398038588,-0.0810669886037748,-0.0427338720413831
"W2-017","GmWMC153","W2",-0.137465807668609,-0.331122701234531,-0.110246678207671,-0.196307511807795,-0.0949112333557744,-0.165890066921744,0.00562270387773516,0.002915886905063,0.0417685282776985
"W2-018","GmWMC010","W2",-0.0735244029241237,-0.28627436039236,-0.071191567781867,-0.113193232072368,-0.0333122044461579,-0.104999915997545,0.0167356825945499,0.00211288619617275,0.0410501435881859
"W2-019","GmJMC080","W2",-0.103820098360452,-0.324090988149474,-0.0938780261447722,-0.163826199203294,-0.0742233663311079,-0.124662637346796,0.0379239160609234,0.0535518843522949,0.0572763343920719
"W2-020","GmWMC074","W2",-0.171697618481396,-0.321796212143887,-0.21983058188526,-0.278517524018739,-0.1332373458045,-0.244376588123809,-0.0122644970037949,0.0110458308342071,0.0386231210574506
"W2-021","GmWMC140","W2",-0.15685340635215,-0.370763366420334,-0.0909224594448882,-0.242374805714653,-0.102743760241337,-0.184734663704803,0.00765495205465937,0.0283377385078831,0.064608691521967
"W2-022","GmJMC076","W2",-0.104801864588785,-0.235047422391173,-0.0630996882058023,-0.0989911226550626,-0.013454185434119,-0.0450342684288854,0.0647803012681401,0.118637506451989,0.120556923791423
"W2-023","GmJMC059","W2",-0.0863444673173579,-0.269758262325352,-0.0741747032074774,-0.11686518319427,-0.0377008703523171,-0.0524493403020414,0.0691070886926707,0.0912400453557591,0.103797434497575
"W2-024","C1329","W2",-0.100807842476599,-0.268958418217251,-0.117116961324892,-0.159025538496358,-0.0674158549642255,-0.0933684264526975,0.0260932144462595,0.0596212768862006,0.0752260012615603
"W2-025","GmJMC039","W2",-0.152127923091525,-0.234105372542936,-0.104289173303908,-0.129126494188785,-0.0198741557631122,-0.0356841933286951,0.0588537366435638,0.0809961501706332,0.119416238404921
"W2-026","5002T","W2",-0.216270934194825,-0.246035613169193,-0.0664252611126043,-0.107967888808874,-0.0594633753836131,-0.0808325930053502,0.0542229866285202,0.0740599557081104,0.117038032327542
"W2-027","GmJMC021","W2",-0.0286743359418406,-0.182289976002994,-0.0565988679502134,-0.0646120883559636,-0.0330447584809262,-0.0263593736068312,0.0365301061901252,0.0400975245390063,0.0544138783833286
"W2-028","GmWMC134","W2",-0.254343809836501,-0.332846325582445,-0.122840067620969,-0.153207600122667,-0.0711341816974657,-0.125915200618853,0.00523297670154459,0.0203415278192408,0.0403519028402339
"W2-029","GmJMC139","W2",-0.0873241934800731,-0.158197166238223,-0.0622249414040059,-0.0981560367782269,-0.0578483380752946,-0.0399869703722325,0.0627705596156705,0.0930932431350074,0.117184850874398
"W2-030","GmJMC126","W2",-0.111668050791348,-0.132313429487375,-0.0509508298931684,-0.0721176239228583,-0.00536187626072608,-0.0321351621291182,0.0698332829014455,0.113791659930786,0.130934347412461
"W2-031","GmJMC105","W2",-0.0989965026780005,-0.222830435227602,-0.0828503748223623,-0.114484955148826,-0.0381707462921575,-0.0489941521577665,0.03732131022074,0.0964326891219591,0.108454993820211
"W2-032","GmJMC031","W2",-0.0676556933278984,-0.200766792980453,-0.0867999659219608,-0.0927419117763577,-0.011475685019317,-0.0257123390157128,0.0455090656614023,0.0927027796198921,0.119982799477093
"W2-033","GmWMC014","W2",-0.0273103262678069,-0.28355515860657,-0.0615095253104904,-0.0905391897480814,-0.0462950731877036,-0.0613385609444521,0.0363931037307706,0.0571486328754194,0.0833833399925309
"W2-034","GmJMC068","W2",-0.142814225926577,-0.129263565087507,-0.0454832213589672,-0.058374489205965,0.00310692595495079,0.0223486486899618,0.0833531928125052,0.11041474652504,0.154185571753415
"W2-035","GmWMC142","W2",-0.147160733132606,-0.243824418342702,-0.100734103468303,-0.128027525565422,-0.0521065125788223,-0.0672305861733303,0.0250597370392609,0.0729364680753284,0.0896000303629551
"W2-036","GmJMC053","W2",-0.144785453153334,-0.221498131823275,-0.124550134967967,-0.176865673532438,-0.0700532192521508,-0.105788634525192,-0.0156481686501834,0.0163120843699795,0.0221935345574608
"W2-037","GmWMC070","W2",-0.0665753497304812,-0.205102027845744,-0.0930652800413711,-0.127423197122867,-0.055053873292391,-0.0647700104000821,-0.0286271359814843,-0.00117460151972298,0.0026032879124251
"W2-038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-039","GmJMC100","W2",-0.131292965078438,-0.127517454528828,-0.10659897774646,-0.102332244753665,-0.0176564090266248,-0.0341351010440663,0.0466251198428755,0.0866074787635845,0.0882922286585204
"W2-040","GmWMC001","W2",-0.110309428721578,-0.119573579462335,-0.0854912503480028,-0.0872499260799156,-0.0110921500037332,-0.0647931719432299,-0.0348781616393339,0.00226254283454875,-0.0423719528359507
"W2-041","GmJMC128","W2",-0.130943537507483,-0.149474981453907,-0.0943918706353494,-0.0782225031607888,-0.0304912346509478,-0.0456830448396501,0.00380423239907052,0.0347151595968235,0.0173287793337441
"W2-042","GmJMC082","W2",-0.11233810884047,-0.0642821942309496,-0.0977393868428468,-0.084956718774154,-0.0187874029691493,-0.00652561551915854,0.00608185738060149,0.0400942248449664,0.0245669189074992
"W2-043","GmWMC151","W2",-0.186928044161013,-0.106076531378477,-0.10408485990768,-0.106868690891556,0.00400528720394887,-0.0152446568112493,0.0342981387275823,0.0660345016593155,0.0750325665241737
"W2-044","GmJMC172","W2",-0.188174543189473,-0.0759709394170678,-0.10009172494944,-0.111619834382861,-0.00502828256327174,-0.0114317956716809,0.0413231562421602,0.0787060926502851,0.0566230296026412
"W2-045","GmJMC056","W2",-0.179767800899158,-0.0972630069977701,-0.0924497287063372,-0.104330514338691,-0.00930535065449903,-0.00846139347460425,0.0360334620368814,0.0605536444573156,0.0496099652137454
"W2-046","GmWMC125","W2",-0.169860293779005,-0.0855815686010377,-0.0437073511275319,-0.0565588264934715,0.0431939651793519,0.0390991827433964,0.0653287956684874,0.110596044695888,0.0836968830704874
"W2-047","GmJMC058","W2",-0.244971736363597,-0.175130934640905,-0.137106400591674,-0.15021973770087,-0.0202820827211937,-0.0713729670723374,0.0388178948228716,0.0778926973731977,0.0401157397088922
"W2-048","GmJMC117","W2",-0.239727096199142,-0.124229192124617,-0.0737944121753111,-0.0924225926356173,0.0240425868311651,0.0114339130009082,0.0738074443969801,0.100260713646587,0.0523302434156369
"W2-049","GmJMC005","W2",-0.229683933291343,-0.0759348924014673,-0.0265821593333827,-0.0563003553850146,0.0502520140664829,0.027679095626307,0.0445610276818442,0.0638609761381067,-0.0125244742726997
"W2-050","GmJMC060","W2",-0.261172970242494,-0.155905307743285,-0.0772055487313407,-0.0920582473646295,0.0223388616547493,-0.0108650807076314,0.0338032231862935,0.0791581437149697,0.0118588003552141
"W2-051","GmWMC087","W2",-0.220295333248188,-0.386869592157383,-0.271347327061606,-0.307179162897808,-0.194701855582962,-0.223168677218542,-0.0722623525422547,-0.0380817230583689,-0.0194442267006664
"W2-052","GmWMC178","W2",-0.205341001007421,-0.306394009395616,-0.130510199882789,-0.187232083175308,-0.110777568678048,-0.107414489184533,0.0143432171615537,0.0377833283729637,0.0323614671771166
"W2-053","GmJMC055","W2",-0.265030649390443,-0.287345072115619,-0.164081509861287,-0.260772162945552,-0.211263174294866,-0.278599614829287,-0.0762698461129516,-0.0577370556226024,-0.0446050172620039
"W2-054","GmJMC062","W2",-0.205647697131542,-0.245576596590658,-0.119623979286118,-0.155303636643367,-0.0594575005215687,-0.068431402600708,0.0269878048176286,0.053310411255066,0.0609606425862627
"W2-055","GmJMC025","W2",-0.252026377734836,-0.355863152263866,-0.164833543119192,-0.224060627076731,-0.13103237928161,-0.164663218159449,-0.0365248815368451,-0.0338543122783463,-0.00882184883099158
"W2-056","GmJMC079","W2",-0.242390079729635,-0.291858328108199,-0.135618489318493,-0.209785634643969,-0.10150674692578,-0.161831686247295,-0.0162979838614739,0.00422634129668554,0.0106200005175292
"W2-057","GmJMC102","W2",-0.10004374968526,-0.264295157729105,-0.126434730250431,-0.165816963983979,-0.141799476271467,-0.209690329184322,-0.0481230432238707,-0.0125478054107296,-0.0266775066501725
"W2-058","GmWMC148","W2",-0.0557622161908992,-0.226250183033356,-0.0883305260470458,-0.124229689886713,-0.0379579298624533,-0.0693677591968572,0.0319664688450712,0.0572099137619618,0.0528460851173876
"W2-059","C1290","W2",-0.193057099850273,-0.32850715129578,-0.0673123049221264,-0.0941593487936212,-0.0144031755217053,-0.0222288046058169,0.0706765733743276,0.0466866064204631,0.0491632585432575
"W2-060","GmWMC191","W2",-0.145811641370523,-0.255086797884148,-0.122994365759561,-0.157623460700468,-0.0426039136992668,-0.0527075431435567,0.0362462747295979,0.072843080007719,0.062692293166948
"W2-061","GmWMC035","W2",-0.118026712449528,-0.275054015486908,-0.0521307589901268,-0.091535878491305,0.00875115992286432,-0.0065456262048158,0.0837634683830108,0.0690072519650524,0.101762616386763
"W2-062","GmWMC174","W2",-0.157794321598759,-0.233591269152506,-0.0517023736806529,-0.10967566539767,-0.00247983914146426,-0.00638464629939474,0.0731019084408982,0.0858927781009692,0.108697396450494
"W2-063","GmWMC072","W2",-0.0914175353626508,-0.265998521034601,-0.0671465898676779,-0.0962726993303355,-0.0124600697253208,-0.0111098182923545,0.0736508058292951,0.117561212968303,0.0988913361755883
"W2-064","GmJMC110","W2",-0.109349032097191,-0.188842985879364,-0.0767630323668729,-0.120037772344575,-0.0333287307951672,-0.0509011013866774,0.0652188583606285,0.0834802788909832,0.0857245772829982
"W2-065","GmJMC030","W2",-0.19833218586933,-0.253524414797637,-0.0944018974047194,-0.147171626892497,-0.0288295121705177,-0.0475505110133804,0.0803785729811106,0.0687982127482975,0.0730104844142947
"W2-066","GmWMC155","W2",-0.206579962107237,-0.33165173063366,-0.12196287964528,-0.18700956531937,-0.0547165242460325,-0.0470618670357268,0.0439598151513314,0.0433949048944716,0.0725395248697967
"W2-067","GmWMC086","W2",-0.127814803420055,-0.311642657183773,-0.093140895518482,-0.14329110537534,-0.0754184251417466,-0.115328519366909,-0.0198278507455942,-0.0333454637678779,-0.0324779772567471
"W2-068","GmWMC164","W2",-0.181879625561826,-0.252518406746767,-0.0511189986020848,-0.0893997887043284,0.0033959945095531,-0.0130351225515922,0.0419550466472472,0.0666934248638546,0.0959129065662505
"W2-069","GmWMC146","W2",-0.197475468481062,-0.301476979179159,-0.15049219959999,-0.189915367113519,-0.0692027507782519,-0.113674257025055,0.0191721132819056,0.029407587162325,0.0700007098515847
"W2-070","GmWMC038","W2",-0.198979862410393,-0.294648496787463,-0.0999420659594264,-0.124185393502659,-0.0473787925958918,-0.0752012338001865,0.03795954511809,0.0409230210179803,0.0439181768962904
"W2-071","GmWMC138","W2",-0.091440319880339,-0.214430064164974,-0.0390496843902706,-0.0649867329790752,0.0102418409436811,0.000689529776539561,0.0929152344236395,0.118471877241378,0.11170369938342
"W2-072","GmWMC186","W2",-0.167479228801696,-0.282246961333753,-0.149159406711146,-0.1718644075303,-0.094020831728701,-0.0960033664986534,0.0321719328859811,0.0673761161705992,0.0922499158711671
"W2-073","GmWMC183","W2",-0.14461386886279,-0.275487327453007,-0.117494331027919,-0.191273928791993,-0.10148547277282,-0.0960312017188214,0.013197706600898,0.0454583638767426,0.0202237617246087
"W2-074","Tachiutaka","W2",-0.129262327748465,-0.285809941599502,-0.0984067145937933,-0.121422766544815,-0.0321571905948894,-0.0406839338769532,0.0284966513703265,0.0214364618589566,0.0531890347346358
"W2-075","C0394","W2",-0.0264424521802655,-0.316804448678356,-0.0610047259995179,-0.115047121962724,0.0010091438663855,-0.016896781819718,0.0784846938181232,0.114905076382131,0.141088659597563
"W2-076","GmJMC069","W2",-0.131030455083147,-0.16119930476238,-0.0618857743371648,-0.0931027603558414,-0.0178018642598169,-0.0163815162241471,0.0799061221089295,0.123166833340077,0.134999652877644
"W2-077","GmWMC189","W2",-0.084026384492243,-0.276916677917294,-0.10359193995912,-0.130259977216722,-0.0562988132458956,-0.0736323438454302,0.0441245932618647,0.0457380636797459,0.0858154972999406
"W2-078","GmJMC149","W2",-0.102460443027099,-0.169308828993042,-0.0445133954859683,-0.0724164665216547,-0.0235963727944934,-0.0137086828452906,0.06360910059297,0.0884235247119357,0.0734753574533783
"W2-079","GmJMC131","W2",-0.127101000724518,-0.215625692801127,-0.0950818608347995,-0.119300514148465,-0.0495799645164833,-0.0494751953089306,0.0481175376816276,0.084514546718556,0.0869323639439018
"W2-080","GmJMC023","W2",-0.0556535206180793,-0.199540606479144,-0.0753163154463702,-0.108403391927794,-0.0390180513014529,-0.0426192418340457,0.0227576113569821,0.0601306017687115,0.0746605616753458
"W2-081","GmWMC018","W2",0.00213133049105561,-0.300701147361162,-0.0722842862203803,-0.103292157531749,-0.00977954318458492,-0.0336855638171051,0.0279432543828615,0.0377212287711615,0.0523222823938011
"W2-082","GmJMC033","W2",-0.0424757451870499,-0.181631264857905,-0.0770899720182292,-0.115838034170417,-0.0648498391083403,-0.112668029873211,0.0147551775500147,0.0355752049115194,0.0595864403051776
"W2-083","GmWMC176","W2",-0.100758596267754,-0.249583750765173,-0.104501623595285,-0.12974246676093,-0.035891749373539,-0.0375267201340374,0.0283472577102199,0.0638569923682597,0.101481979950458
"W2-084","GmJMC032","W2",-0.0733505661011761,-0.211607891520535,-0.138784245314997,-0.171496945365527,-0.0729532892279695,-0.0828598846417069,0.00111587305598128,0.0294514584339594,0.0540274862841355
"W2-085","GmWMC118","W2",-0.0948179939708834,-0.188688759052467,-0.0741833943729582,-0.0964942748494395,-0.0261087755382352,-0.0421415210759706,0.0262968618365448,0.0584243231642529,0.0694333158179682
