"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmJMC121","W1",1,86.94,-0.0209932538976198,0.253781235024453,0.285691960192933,0.132279721136162,-0.0765168129514808,0.799912486691591,-0.142156280386732,0.415471675508922,0.318461589825186,0.147523446963867,0.92353261381545,-0.173119551334013,-128.676092157413
"W1-002","GmJMC037","W1",1,104.085,0.0049108497245511,0.283408922431954,0.303293101587253,0.206076192436151,-0.0624500836042097,0.870647620335673,-0.117558621469268,0.473470383770807,0.338773365947939,0.158210855225422,0.9772927640181,-0.105508295630756,-121.486109509313
"W1-003","GmJMC067","W1",1,122.895,-0.0303621446736385,0.254929135262158,0.311144680629226,0.105448650203182,-0.0655169273605071,0.903375937071031,-0.122976734819478,0.417673024902328,0.321426396275136,0.166890018540201,1.05506748616427,-0.232284173472747,-115.290384781071
"W1-004","GmJMC091","W1",1,204.945,0.0718897511303362,0.33106962733843,0.297828182484606,0.226476349965861,-0.039268891747296,0.848305777517027,-0.0755702171751258,0.572458350924379,0.361883327043383,0.152335061023299,0.926504284772296,0.0239674462216171,-78.8187717853885
"W1-005","GmJMC039","W1",1,88.46,0.000789732362936647,0.265014608454934,0.293849142044557,0.0764329829133796,-0.0611649318184677,0.832256453247801,-0.115278797102848,0.437165079276826,0.316338077682085,0.135130870761469,0.943937636289128,-0.223139800446685,-115.861538877562
"W1-006","GmJMC130","W1",1,173.92,0.0634301120189275,0.301786293015893,0.273571493063064,0.0900830565409397,-0.0582970838420609,0.753195917975764,-0.110171491034291,0.510764051308964,0.355021454686675,0.141227996606459,0.863848754363134,-0.12255165048873,-102.068817379409
"W1-007","GmJMC043","W1",1,163.345,0.0492543164563929,0.263942949094643,0.245499567997061,0.0612724041940944,-0.0591812193695667,0.650760583688578,-0.111748978697486,0.435080205107414,0.318327290682994,0.110036313218368,0.75805513464614,-0.118424416723864,-104.663077511482
"W1-008","GmJMC116","W1",1,145.92,-0.000242644409833211,0.247533055679622,0.259793461173998,0.0311057990750611,-0.0793626915631274,0.701949352913049,-0.147054675387981,0.403556630977294,0.320346174033307,0.127802030916639,0.831243892277957,-0.194324324254178,-144.275600784035
"W1-009","GmJMC126","W1",1,189.27,0.0353920597549744,0.289449746838036,0.285179779860777,0.19626607680152,-0.0453140381076218,0.797906303784282,-0.0866993773271348,0.485613523543896,0.323347124858227,0.127425583931231,0.854438522051225,-0.0570704102935061,-92.741233585602
"W1-010","GmJMC028","W1",1,143.18,0.0238557445819577,0.264539334406875,0.263883406069805,0.152795912098263,-0.0693880768466554,0.716960895178049,-0.129771555058408,0.436240044632649,0.320152096260113,0.132973221131764,0.814169292005314,-0.108580350995504,-121.042749804444
"W1-011","GmWMC176","W1",1,118.77,-0.0238184457702895,0.2711186558055,0.304586942221785,0.145118557106418,-0.0641366082850831,0.875988561948821,-0.120542057825532,0.449103027947543,0.335847973611683,0.135053853851606,0.993892095629185,-0.210773914802001,-137.33476115194
"W1-012","GmWMC119","W1",1,162.445,0.0515464643729571,0.323449175535892,0.299029602806215,0.205749661553947,-0.0524504506749209,0.853187735126366,-0.0996730072003593,0.55612296892228,0.370020067112055,0.140745885066629,0.921023031228015,-0.0337336216383323,-105.310585997322
