"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmJMC121","W1",1,86.94,0.186144761604186,0.594292653840363,0.457296717696134,0.584559110407033,0.0810374317225528,1.6852550283272,0.176367209111583,1.31949857017201,0.538666821351344,0.242011476312624,1.48974960230022,0.355183405037999,55.1944282671348
"W1-002","GmJMC037","W1",0,104.085,0.19819728124849,0.67351174243385,0.54970999054198,0.64938089581152,0.129656712017743,2.4415820035256,0.297943843176183,1.66696463711065,0.596015635255592,0.354143801201594,2.14238660679209,0.348736731993836,96.6973873473145
"W1-003","GmJMC067","W1",0,122.895,0.117828254349216,0.44448477326902,0.385497830817083,0.423394734528206,0.0580325044558309,1.25466714504835,0.1232155201603,0.843381202747481,0.416462712985426,0.198284359898287,1.17345161450263,0.193668260449303,35.8853141450761
"W1-004","GmJMC091","W1",0,204.945,0.182756759629621,0.611754477499466,0.494200659463938,0.590144753614795,0.112252102857026,1.95413722346825,0.25289184763059,1.38847782303393,0.538902736680842,0.281217874362701,1.68853967493416,0.330128562247876,84.9836852991918
"W1-005","GmJMC039","W1",0,88.46,0.144894198764316,0.561670395122308,0.465445844199665,0.543680736749114,0.102401648444709,1.74143569608134,0.228168084906294,1.19976483663982,0.489980042770152,0.270936824724244,1.53597154083973,0.249916934850403,72.8413402016544
"W1-006","GmJMC130","W1",0,173.92,0.111789177476318,0.463386257046541,0.403326343997823,0.436431070923634,0.0871701005945277,1.35191604301816,0.190988705894278,0.894596617640887,0.405163323119283,0.198608714235259,1.1772299742401,0.172720992881708,65.1176136420721
"W1-007","GmJMC043","W1",0,163.345,0.173977681795542,0.607705451217011,0.511500804288588,0.598997533199343,0.113999599194177,2.09417255463554,0.257335321950282,1.37215127416065,0.537219496113866,0.318884702137776,1.8387859032023,0.3055016152851,79.6954347658643
"W1-008","GmJMC116","W1",0,145.92,0.123764676858864,0.44967641496533,0.37843770008089,0.417025231087415,0.090302488455547,1.217698371497,0.198533000957544,0.857247140380326,0.392038408934083,0.175575775447186,1.05082514156459,0.184144227700791,65.8636420142741
"W1-009","GmJMC126","W1",1,189.27,0.222239060403517,0.722273592678504,0.591224576002063,0.713988872112026,0.138622487005088,2.89266204029451,0.321862330775535,1.9382426533225,0.647334395435549,0.4198517373241,2.56762838143875,0.396678085412821,101.381482859597
"W1-010","GmJMC028","W1",0,143.18,0.154550613078282,0.548442841181614,0.458332012428559,0.561673475206092,0.0921905118724667,1.69229870635679,0.203105416119917,1.15422375339942,0.486676540211829,0.235689568153817,1.50102440516138,0.292105839744116,66.5357057946845
