"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmJMC121","W1",1,86.94,-0.000961277549161693,0.256769525048332,0.276331054228757,0.161534996190598,-0.0681644767421261,0.763694658568664,-0.127629177390407,0.421208106704367,0.324183308797425,0.137644100483283,0.889962995461231,-0.115241493056529,-128.342096655428
"W1-002","GmJMC037","W1",1,104.085,-0.0142762018811911,0.295147741525079,0.334283229911082,0.133712227750249,-0.0622036053570874,1.00428082368774,-0.117121713944797,0.497170883798291,0.350634666210751,0.155791290209103,1.1152378062443,-0.225938810200336,-132.192667933091
"W1-003","GmJMC067","W1",1,122.895,-0.0050522204622039,0.257631034505268,0.29046507426737,0.12343987775403,-0.0416400924207931,0.818750320694864,-0.0799508272868457,0.422866679537822,0.307552758163756,0.134867366710879,0.897037844184505,-0.166980740733285,-81.0990731111215
"W1-004","GmJMC091","W1",1,204.945,0.0780757976511678,0.320858480205459,0.297280599102601,0.240677259673215,-0.0272914570054153,0.846086956702024,-0.0531328094774485,0.55061543801983,0.351242193258357,0.150744699324499,0.902412278128265,0.0590636388314964,-63.5888207495078
"W1-005","GmJMC039","W1",1,88.46,-0.0223851984500873,0.252193524399123,0.296098236158635,0.176815903118786,-0.0714478452858504,0.841318208663907,-0.133366473188601,0.412435343385597,0.321213742577256,0.142056319788403,0.98963046052001,-0.172017382431422,-139.311915401494
"W1-006","GmJMC130","W1",1,173.92,-0.00582435884435144,0.274480281295442,0.288045350338523,0.162294047077775,-0.065916753898695,0.809167718051399,-0.123680866365122,0.455723625573503,0.335725681598326,0.150279830239944,0.935348278119842,-0.135380644051537,-118.202255043805
"W1-007","GmJMC043","W1",1,163.345,0.00864230647038464,0.249470423995932,0.271333864863891,0.204566077318092,-0.0697927068677422,0.744763662641749,-0.130478919486205,0.40723974702013,0.319082743295562,0.133906165591397,0.845069258936706,-0.0545319819737436,-133.180021832629
"W1-008","GmJMC116","W1",1,145.92,-0.0517356860057283,0.251826265794887,0.321496284180337,0.203065038883016,-0.100460408107677,0.947687817777229,-0.182578805468001,0.411732269705292,0.348111668301147,0.17524376465455,1.15506723363787,-0.179462569845087,-178.140107334803
"W1-009","GmJMC126","W1",1,189.27,-0.0225374250178757,0.269923524995813,0.299211438881218,0.258623663416841,-0.0536392840863374,0.853927862074514,-0.101817168164626,0.446757196926079,0.32439392018589,0.143379834525138,0.973569837795449,-0.0343437325070519,-113.089533060174
"W1-010","GmJMC028","W1",1,143.18,-0.0142758814621639,0.251028093011491,0.290808484653299,0.160710460106429,-0.0747329993805515,0.820113443782479,-0.13907267699907,0.410209110553863,0.312400513134665,0.134309805261414,0.937229192931712,-0.0994328008309653,-151.783753954938
"W1-011","GmWMC176","W1",1,118.77,-0.0822772206322897,0.237116058357887,0.295827782678053,0.17870675167293,-0.0713961590550058,0.840238085259925,-0.133276858061671,0.383926125611846,0.307516676652082,0.141086557827798,1.01751236961074,-0.155736367967322,-161.93708350143
"W1-012","GmWMC119","W1",1,162.445,0.0266966050678852,0.290875242342483,0.296901660000254,0.236175890139955,-0.0633590984449632,0.844552299754714,-0.119167830580692,0.488495347602475,0.352253119190404,0.142055569663415,0.970866835015198,-0.0218798579511026,-124.569435018485
"W1-013","GmWMC132","W1",1,191.445,-0.0321118394119265,0.266584734570752,0.32130786561505,0.214654863936031,-0.0649802580217229,0.946844365657827,-0.122030914351458,0.440225608917995,0.329021508545016,0.147038895554481,1.02875282550428,-0.137856476294908,-123.770024032074
"W1-014","GmWMC011","W1",1,204.13,0.00931928961100676,0.310212509855781,0.342675519503582,0.267661886966309,-0.0945431527269107,1.04263863500122,-0.172753630744659,0.528222200803772,0.395513152440657,0.18651291091053,1.21972111115064,-0.0434952026613667,-177.123080108446
"W1-015","GmWMC140","W1",1,111.45,0.00558967197439172,0.236774907834315,0.234435384787431,0.0630475638137775,-0.092897606002923,0.612543135239679,-0.170001995925303,0.383287263720346,0.323731392255893,0.110996066571776,0.788013013081809,-0.182073879632537,-179.998028316473
"W1-016","GmJMC078","W1",1,92.045,-0.0208504952727155,0.259638354406602,0.280348614770883,0.0998785164196886,-0.10210483913489,0.779123407356411,-0.185290594736872,0.426738696882634,0.35472594365174,0.15313307398859,0.978139076614016,-0.208802169802995,-177.729234766716
"W1-017","GmWMC042","W1",1,74.675,0.0998922419421965,0.323618208017776,0.243849644684298,0.0391723004620873,-0.106821665414407,0.644977247211254,-0.19302396313472,0.55648318428388,0.411158122801659,0.139752438307575,0.836277687466461,-0.0605192296599132,-166.416922561895
"W1-018","GmWMC084","W1",1,116.61,0.144807239207816,0.328910780682507,0.193736640645472,0.0151695984497001,-0.0732457681800572,0.480579052483726,-0.136493933359295,0.567809919533166,0.391732108723026,0.100188539431012,0.618633853931093,-0.0176015440593484,-115.874363281328
"W1-019","GmJMC058","W1",1,136.18,0.152905836480084,0.266366438601087,0.133335003439233,-0.0191331837559678,-0.0554097647964343,0.30769675472842,-0.105001425312986,0.439799677517322,0.332810446689743,0.0717804052419612,0.418575235421998,0.0178433950439674,-86.4067997734627
"W1-020","GmWMC086","W1",1,46.605,0.120684695549286,0.289798967822882,0.196804273836445,-0.016265965472536,-0.0878701230537064,0.490053090238606,-0.161545245506055,0.486318938650786,0.361431233185683,0.0984083982606491,0.614049394839336,-0.0903518980536386,-141.355718314277
"W1-021","GmJMC021","W1",1,107.175,0.0314874646558078,0.267482281965067,0.269237914782466,0.138288485997463,-0.0673128353094121,0.736868866704598,-0.126135155659209,0.441978303490656,0.340913807351192,0.130132496512611,0.86901889448407,-0.10362984232075,-122.906935396487
"W1-022","GmWMC171","W1",1,118.995,0.049307992429077,0.257477846761248,0.235413685777367,0.0691465822803136,-0.0713986323630108,0.615801584613228,-0.133281153468282,0.422572307948756,0.332332451010826,0.106070361340646,0.739937417163095,-0.122515548019769,-145.238327689175
"W1-023","GmWMC125","W1",1,111.225,-0.0197205634126013,0.253037749810791,0.275091497934362,0.104348368482939,-0.079912789768884,0.758978814616709,-0.147998535874771,0.414048310250829,0.321625017158419,0.116890262507549,0.899701038440273,-0.1957394464634,-158.520644241786
"W1-024","GmWMC155","W1",1,47.435,-0.100783012653582,0.218457213697253,0.300808825406568,0.0648264458983426,-0.097313322815374,0.860449384311497,-0.177366476047537,0.349467392952186,0.315587307825392,0.174350778691051,1.04119197537258,-0.255022676284477,-175.075785761022
"W1-025","GmWMC138","W1",1,66.575,-0.0886367575253163,0.227595603845837,0.31167398639265,0.200214448281824,-0.102044718126907,0.905600572032596,-0.185191556857439,0.366232194953873,0.326693610728479,0.208506671757426,1.08932036048177,-0.164235610468328,-167.628583424015
"W1-026","5002T","W1",1,119.49,-0.00931440468507432,0.250413239244406,0.284326143381298,0.163665530126359,-0.05797880008683,0.794569036585005,-0.109602952501641,0.409035809283126,0.313149958666143,0.144073153938373,0.921686247691257,-0.139737590111508,-114.238803997687
"W1-027","GmWMC165","W1",1,116.215,-0.0789241435086786,0.238837263486631,0.311051954555027,0.205834730397455,-0.107461595906832,0.902976520832212,-0.194068302330318,0.387149163263949,0.346657633872793,0.160287936930804,1.14032847734251,-0.14832967146397,-183.241471073741
"W1-028","GmWMC124","W1",1,134.825,-0.0110906089129672,0.256377688410589,0.28831204244942,0.163341551073579,-0.0708497914727458,0.810221696301414,-0.132324422133361,0.420454518120706,0.321682789954148,0.133415863611775,0.904617670365853,-0.112276644299512,-124.312547060538
"W1-029","GmJMC060","W1",1,167.705,-0.033976800335596,0.239163937235056,0.274310341950141,0.154950385236455,-0.0702638158078183,0.755999104402261,-0.131301858403971,0.387761916674077,0.310899117614634,0.1501774576563,0.892143609858576,-0.150585299292868,-131.897224994751
"W1-030","GmJMC105","W1",1,151.25,-0.0164046858627406,0.270400866924807,0.295148435097668,0.154601782225965,-0.0541239956448965,0.837476852700372,-0.10268999827062,0.447693638004624,0.318085986130565,0.141798128783785,0.911959927028821,-0.173292452252858,-105.706266720649
"W1-031","GmJMC128","W1",1,90.095,0.0202325696231371,0.306028205294219,0.317037777096614,0.143687623179729,-0.069333869545664,0.928428786227002,-0.129676746650325,0.519523945212783,0.360664829571719,0.157251569471777,1.04591484105514,-0.151084438485046,-129.63267744452
"W1-032","GmJMC131","W1",1,150.68,0.00616778368860749,0.230686000255594,0.233890911994963,0.0570735715863029,-0.0680364782847343,0.61059453995163,-0.127404620982443,0.371951113088834,0.31088157532702,0.119980526799348,0.778445795576432,-0.169896483453275,-141.320036980561
"W1-033","GmWMC024","W1",1,47.105,-0.0447392110297778,0.263812876844688,0.313945877898054,0.13927844424557,-0.089015115789256,0.915221898051369,-0.163478200621197,0.434827376568201,0.351133447218458,0.157891280723002,1.1264928298434,-0.223791552697471,-177.957644326571
"W1-034","GmWMC144","W1",1,23.575,-0.0884339451330739,0.242573348916263,0.363568403104584,0.136258091478034,-0.0981927099366616,1.14252153688821,-0.178826009402894,0.394173833175425,0.342575460988997,0.186804747524693,1.27922939313679,-0.294012549161686,-201.044613426945
"W1-035","GmJMC033","W1",1,52.58,-0.0407358861974222,0.271172154381286,0.33435804718959,0.24261389755468,-0.0902244409128417,1.00461871892457,-0.165515145833398,0.449208147446572,0.358827932401676,0.181271289258362,1.17626600934902,-0.108650262908188,-165.954484466235
"W1-036","GmWMC136","W1",1,96.355,-0.0408527102621591,0.214871709083097,0.259626666465235,0.0742890757661968,-0.0816712817988237,0.701349455604465,-0.151009032806303,0.342947745388832,0.299059102971536,0.11678437454254,0.868922680950937,-0.247590677150898,-172.392104809196
"W1-037","GmWMC010","W1",1,28.29,-0.0824707297437815,0.256813543800854,0.34229796387732,0.24605807281396,-0.0837089447616569,1.04089069237265,-0.154486027205519,0.421292791625507,0.352877695841406,0.216426967459986,1.26139567678984,-0.193093077490127,-144.977796485627
"W1-038","GmWMC045","W1",1,54.065,-0.0645913520760649,0.262968510856509,0.341968371812325,0.195848887789529,-0.0917804637588051,1.03936993775196,-0.168127323936622,0.433187617865091,0.358596717854451,0.18735655725995,1.22121391289383,-0.185367249036998,-175.33757406226
"W1-039","GmJMC003","W1",1,21.8,0.0191521474765731,0.242123092530898,0.212535569926066,0.161560213207805,-0.0572848256043127,0.539824195438667,-0.108362127988837,0.393326887608429,0.28452874966457,0.0957281601618632,0.559411166227639,-0.0739024547423548,-89.3486835020611
"W1-040","GmWMC103","W1",1,65.795,-0.0148216422454355,0.245294234853541,0.291661698742557,0.184081264271027,-0.0607118309865423,0.823510560957277,-0.114473729952981,0.399313657801902,0.305443508925072,0.154616639369586,0.955260633117833,-0.069683122332402,-117.54826459873
"W1-041","GmJMC004","W1",1,46.805,-0.0976399228131685,0.241661499426152,0.35136741635521,0.24637127799848,-0.0793358579906263,1.08340969977428,-0.147008657969214,0.392455943760176,0.325746605945694,0.22130488232461,1.23882164863428,-0.166663246194619,-143.079405414603
