"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-036","GmWMC136","W1",1,96.355,0.101386443319816,0.361161444934883,0.296717684892053,0.362223921670109,0.0435375177920041,0.843808179213237,0.0910386316282843,0.639029372088709,0.335009896886483,0.146760698552513,0.772524778993984,0.171634747119753,22.1193655085207
"W1-037","GmWMC010","W1",0,28.29,0.0471567894117097,0.357622407640738,0.36210995996507,0.382849089638387,0.0357574629991453,1.13533662514362,0.0741669507658134,0.631022040807405,0.350287631320726,0.202087950515682,1.08192104269635,0.125432624774188,12.5989494241615
"W1-038","GmWMC045","W1",0,54.065,0.0894153524823032,0.374518503533902,0.321022965188716,0.359848950792012,0.0488466926859431,0.945607726711822,0.102710451218175,0.669701148862373,0.341075810334353,0.142119204102354,0.845477214689215,0.16268615756369,26.7446151543725
"W1-039","GmJMC003","W1",0,21.8,0.0246987143873993,0.301627972275261,0.305582984479219,0.324298792070673,0.0156415700628607,0.880113757725382,0.0317802328646886,0.510438230367702,0.290867621607403,0.163226304076159,0.829253891282466,0.087454220785521,-6.03118687725141
"W1-040","GmWMC103","W1",0,65.795,0.101510099114442,0.442374261208914,0.393742694124954,0.457790063950372,0.0683848543531072,1.29892931700557,0.146809236995868,0.837786662914985,0.392434435467001,0.217913660259342,1.16076512630433,0.211676046762193,40.4673127693766
"W1-041","GmJMC004","W1",0,46.805,0.0316343746094881,0.337122462773043,0.335258405191272,0.364731963889269,0.0392937410254058,1.00868791064626,0.0818017839683314,0.585579733687652,0.30463025393718,0.195573462365338,0.912674538171313,0.114566463803015,13.8535431257878
"W1-042","GmJMC158","W1",1,104.155,0.158530185915791,0.519794555978022,0.412855851037417,0.514449061108809,0.087849322384805,1.40631853955076,0.192620198703323,1.06079920316443,0.455478145506904,0.21435150028546,1.21056838850494,0.302021899152791,60.7547638126169
"W1-043","GmJMC077","W1",0,142.8,0.141508671403478,0.559280002677954,0.484382798296892,0.575313904598178,0.110131025521869,1.87884654234558,0.247521890706338,1.1914145804714,0.488564673697836,0.30789996335891,1.68244884805305,0.275134922314053,75.2286321212455
"W1-044","GmWMC186","W1",1,62.795,0.0692539664887141,0.343439667398026,0.299428751117779,0.376270862001298,0.0411560503015951,0.854813130271974,0.0858451478252333,0.599415725710759,0.320415788508484,0.136761835682115,0.776935724166988,0.164128428891973,19.8110647538724
"W1-045","GmWMC036","W1",0,38.35,0.0774840946985913,0.407091747694185,0.394290709143159,0.401920364388172,0.0459059867883936,1.30191402088464,0.0962294847725081,0.747676238351241,0.373602229411043,0.199837562922685,1.20933658502035,0.131624013849819,21.4703852894353
"W1-046","GmWMC089","W1",0,79.34,0.075612718937415,0.397838028504378,0.372669281919476,0.382730280552573,0.0597595913404466,1.18811105905909,0.127115556383377,0.725044444900177,0.35727110402983,0.183776992720012,1.06522646185299,0.119901848109684,35.9854652736356
"W1-047","GmWMC120","W1",0,105.53,0.11961843557602,0.451385374090563,0.375084970598634,0.431708416875304,0.0636122145108008,1.20043510861931,0.135867245379686,0.861844252794107,0.410331389862028,0.207453272446863,1.08211835192143,0.193811924270107,37.9771071283426
"W1-048","GmWMC027","W1",0,81.485,0.079726060291954,0.379496548516366,0.335605271321098,0.389563031487565,0.0679938376381837,1.01025868157751,0.145908558084807,0.681319356308402,0.333382665522266,0.164964550734515,0.885316098358566,0.157175703616578,44.8238868401101
"W1-049","GmJMC101","W1",0,153.935,0.180760869636706,0.625777999578681,0.51541843584198,0.614904467793459,0.110799323914357,2.12727216574671,0.249211065385392,1.44667386821494,0.558651385400445,0.332656740499247,1.89044126361183,0.333140500348104,77.4571889077211
"W1-050","GmJMC016","W1",0,78.495,0.0965925684779494,0.421272132639913,0.375346319929658,0.421011844289838,0.0661748117171438,1.20177414111253,0.141728478836233,0.783142028091104,0.385884715942147,0.214865949020601,1.11428658633467,0.17598314820504,38.5204378265418
"W1-051","GmWMC048","W1",0,182.695,0.235560540132968,0.693061124640548,0.569995904516677,0.670365986351585,0.135059019406194,2.65111849167857,0.312296497533213,1.76913342567578,0.621813227800708,0.425148009331793,2.37201633465011,0.394356906818795,96.5804527757099
"W1-052","GmJMC097","W1",0,213.84,0.219532849258087,0.715210470012445,0.595025709857193,0.713062759894168,0.149083788343626,2.93858511189621,0.350407681276687,1.89533879411978,0.638254065306206,0.418744061779727,2.57552016021301,0.385270509193921,116.983513837891
"W1-053","GmWMC127","W1",1,177.72,0.273760363757045,0.733435521387674,0.568975804689693,0.741562461725947,0.137403258755567,2.64011074496674,0.31858051899742,2.00898086054146,0.664387651649707,0.385550177522126,2.33067338700883,0.506690481782347,103.43148575387
"W1-054","GmWMC020","W1",0,94.8,0.221351416461179,0.699148506004031,0.575075489136729,0.687969016330984,0.12896724644953,2.70671836730911,0.296124906724435,1.80263726819087,0.626905271681783,0.41157340628214,2.41820525659984,0.386135431101333,97.8335764298082
"W1-055","GmJMC082","W1",0,238.95,0.245395165039971,0.763039644513108,0.626856470637157,0.755934708911374,0.160675818205157,3.35986783463583,0.382869507850623,2.21678847181426,0.682663522403434,0.498033105917029,2.96966568245905,0.423638582324652,120.02680157883
"W1-056","GmJMC052","W1",0,70.38,0.0865875419575763,0.398352999921299,0.36931411247,0.421222890485284,0.0628136880565846,1.17115075501322,0.134047387126278,0.726293592351508,0.360046730914792,0.157606176535725,1.05245882267166,0.16530660587519,45.3561099209785
"W1-057","GmWMC135","W1",0,306.73,0.264029236356966,0.747595624730798,0.603961189770065,0.742105077031249,0.153002310011115,3.05001012373051,0.361281528437965,2.1044243069503,0.67401438945411,0.46921583542498,2.68603786309504,0.471402853361934,108.867215240108
"W1-058","GmWMC029","W1",0,190.305,0.20301217824491,0.682316214011063,0.578236168617063,0.672071135542175,0.149196828800605,2.741990306381,0.35071996403182,1.71199765144545,0.603794034026202,0.377831404227867,2.42916800232845,0.352626762524227,115.798575930149
"W1-059","GmJMC030","W1",0,88.935,0.123279794002218,0.584994950432649,0.527352943902558,0.582646090735672,0.128006300266766,2.23148726771648,0.293594553047634,1.28422294368647,0.498891251893044,0.306214340990817,1.97982934802677,0.227914201822991,104.128546311653
"W1-060","GmJMC102","W1",0,149.28,0.168758065805398,0.62829846406524,0.546316197235705,0.623864526172099,0.128135607463433,2.40835663035376,0.293934718866296,1.45741696321091,0.555883991501557,0.342137195336937,2.1289920314995,0.286101180293924,99.4140717524792
"W1-061","GmWMC035","W1",0,98.195,0.190402327900813,0.659190213376705,0.546558439106286,0.640621036959489,0.129322468448594,2.41071182661198,0.297061687751159,1.59687059433869,0.582085510188557,0.358633202244285,2.13183283691419,0.339309615114648,95.0100435696944
"W1-062","GmWMC159","W1",0,124.225,0.264431389606395,0.743862329080141,0.577283466404678,0.763433155857278,0.114374523445951,2.73130299160395,0.258290951364634,2.07859958072263,0.682260999672999,0.469410477566557,2.45642850096335,0.514315637272688,71.894594166376
"W1-063","GmJMC076","W1",0,225.12,0.177288412804289,0.609292405051832,0.496730466809533,0.579255658024422,0.101340058223315,1.97401366087282,0.225535941933634,1.37852560014283,0.535677627547938,0.36531503971834,1.73611475348043,0.315211315619844,62.9405244090851
"W1-064","GmJMC025","W1",0,148.61,0.179490241209229,0.660353172166406,0.562200701341977,0.643540258563664,0.138241114058834,2.56830334386226,0.32083478642139,1.60242416216901,0.585002831634516,0.362723845751618,2.24696796051842,0.320193693411812,103.275165702071
"W1-065","GmWMC150","W1",1,71.735,0.203147291191415,0.614120658769873,0.487920744597535,0.622318628642459,0.0989340211214118,1.90564542907188,0.21959328937169,1.39811515545704,0.552141422558494,0.331395055989441,1.69799552215778,0.382537622423857,64.4502410657022
"W1-066","GmJMC112","W1",0,206.195,0.144696484713104,0.566875393966988,0.475255435229678,0.558345931761987,0.0958974417882958,1.81137821003518,0.212138414867399,1.21813711453604,0.505567234312389,0.369310106335248,1.61858810748506,0.260862994770847,54.33547907305
"W1-067","GmJMC026","W1",0,135.68,0.175498575791773,0.622214281379818,0.513690856923347,0.593172833463697,0.121465072229227,2.1126103189155,0.276517343567516,1.43163466182429,0.552028320523892,0.37140868393808,1.8663139634668,0.286016059605508,81.8367455007199
"W1-068","GmWMC038","W1",0,127.625,0.169362681835541,0.611799562983236,0.506304660024538,0.585960475775376,0.13075973279298,2.05108138168654,0.30085981454386,1.38866071732415,0.537839725231145,0.290833222554573,1.78572260787806,0.289002288821356,93.0890702119256
"W1-069","GmWMC169","W1",0,133.305,0.204872418680522,0.685650154422409,0.563561926021535,0.661102962924571,0.1540714998737,2.58255161326435,0.364266010308663,1.72946170629744,0.603192631498411,0.417330833311839,2.25701664081236,0.325891551933862,105.749445262217
"W1-070","GmJMC007","W1",0,85.83,0.13836829432979,0.52324003652457,0.435290295443311,0.479343259054108,0.102376142054474,1.54164269543037,0.228104771249371,1.07168244950621,0.467438437805371,0.260354867201454,1.33833226144292,0.211099742476204,68.166431566348
"W1-071","GmJMC104","W1",0,239.56,0.228435756940958,0.719733408201617,0.584864036303964,0.697082199020095,0.153952100304679,2.81769871777336,0.36393235030811,1.92265337080193,0.643103790907426,0.443104171818005,2.47414489849275,0.385538753375395,111.741118302409
"W1-072","GmJMC068","W1",0,244.19,0.254081158783813,0.784630327341435,0.660612072540114,0.760187069142677,0.186728180235067,3.89296152921169,0.459202386451898,2.39104535511,0.700243502035125,0.578357967124303,3.40510428952002,0.417702767376474,136.125915122832
"W1-073","GmJMC055","W1",0,119.175,0.207660334569096,0.675120355072561,0.554875657335705,0.641725848357037,0.145397095275492,2.49312677744696,0.340268198622746,1.67507767027045,0.598146505434184,0.373173184842091,2.19365355635622,0.331313876634898,110.491869567909
"W1-074","GmWMC012","W1",0,119.4,0.219259152812364,0.678590445919302,0.547664660582442,0.679817843254968,0.127625107754629,2.4214984694792,0.292592345960529,1.69275216444469,0.608573711182048,0.381948547279711,2.12199903328346,0.412413680733158,90.2262311340048
"W1-075","GmWMC107","W1",0,105.015,0.112780700193538,0.428059132759665,0.383979154905007,0.433910314385141,0.0693002879930225,1.24664338215956,0.148920832571404,0.800466572205015,0.384804016484508,0.234140378786104,1.12715311694803,0.189219607916621,39.8382820310583
"W1-076","C1322","W1",0,165.6,0.160745802604099,0.623632252755101,0.532268065007235,0.62920720519074,0.131460630295844,2.27595349043263,0.302716572126488,1.4375976935912,0.544122990613606,0.390097770863662,2.003372947646,0.305774044424576,89.525128240886
"W1-077","GmJMC099","W1",0,164.51,0.229466509390111,0.733615938826881,0.605178555573264,0.730922404969016,0.164055581349486,3.06558098390676,0.392503564031649,2.01015542542032,0.652636666900301,0.444949897726197,2.70351605819991,0.426717402238878,126.750638430054
"W1-078","GmWMC183","W1",1,196.065,0.212971273094704,0.660351495511316,0.537648831341441,0.658520534844123,0.131357202815719,2.32571632900311,0.302442392296385,1.60241613843777,0.587475533049581,0.343352648561255,2.07014824811394,0.397390361836877,97.0492474703877
"W1-079","GmWMC191","W1",1,194.885,0.225547262903578,0.678157187576025,0.537645349678056,0.658379213845562,0.126894210765075,2.32568375511607,0.290673163159917,1.69053224775247,0.602981818854383,0.345101761286461,2.05730555221024,0.401539579546505,91.9081303451085
"W1-080","GmJMC041","W1",0,102.05,0.0773590357775906,0.463897992698765,0.448947774019969,0.439740637071115,0.10399914027262,1.62942005441146,0.232140715365526,0.896011893569672,0.397416341074534,0.229358895698673,1.46972752945321,0.127735844598362,84.6039983578827
"W1-081","GmWMC178","W1",0,172.77,0.211495247526396,0.664950305316119,0.543439909195317,0.642739769111262,0.130271542061491,2.38058437493961,0.299568309792392,1.62461169161905,0.590344780688732,0.355048162237037,2.10035222537323,0.360199134160273,95.2841930252504
"W1-082","GmJMC145","W1",0,167.63,0.201331119408722,0.653173832668113,0.530274693597064,0.634670353726056,0.131142048956374,2.25780764361112,0.301872242289669,1.56851200590385,0.577241890917879,0.330532031811072,1.96904304570285,0.360121324993784,96.7266423792884
"W1-083","GmWMC164","W1",0,151.455,0.241851341064973,0.679569656327031,0.527012746369775,0.673937088431103,0.110564735764149,2.22844375843937,0.248617837407798,1.69778292252523,0.618658892844395,0.348944322242456,1.98562024569311,0.444706249092438,75.7507753255553
"W1-084","GmWMC185","W1",1,200.09,0.172362192307655,0.562991695642776,0.46078842889298,0.541803726408078,0.0969366171627166,1.70911921621773,0.21468397236561,1.2044038685312,0.507726413946783,0.244435355341226,1.5400872174969,0.302895621811521,70.6756839432636
"W1-085","GmJMC098","W1",1,72.88,0.120160219265954,0.409912547621177,0.327727910235952,0.390970308533265,0.0472362385589132,0.974985918246612,0.0991562453662537,0.754654247441105,0.377070592118122,0.141905128842352,0.888350921552221,0.212153551148809,26.9249522714463
"W1-086","C1290","W1",0,103,0.258134062696763,0.690264687934136,0.524248698924227,0.692527841473865,0.114040766100026,2.20387710094779,0.25744021174392,1.75402305361467,0.628462401938421,0.315856626441305,1.9639728936644,0.486565686390042,84.9027828472575
"W1-087","GmWMC108","W1",0,114.275,0.167454628976646,0.532207384116181,0.446195188906965,0.476045917930608,0.0794812927767857,1.61138068853652,0.172688055447661,1.10044720733915,0.485158421567847,0.242578313862506,1.48679182267439,0.266230811151898,53.9121475298958
"W1-088","UA-4805","W1",0,86.53,0.0762393872589665,0.364054446656846,0.323911592282117,0.360512859403557,0.0561536753993438,0.958193007259129,0.118989021699274,0.645611667473583,0.33148141808676,0.142214590822277,0.872423889004297,0.127637628898566,36.4794910534683
"W1-089","GmJMC040","W1",0,68.21,0.116030197283134,0.429371456983877,0.358635630053827,0.435823816171199,0.0627429438373809,1.11835245542058,0.133886309003727,0.803843369159779,0.382056694893033,0.176528735773926,1.0028029497395,0.22846988684867,37.9655102573275
"W1-090","GmWMC143","W1",1,154.48,0.210878560933167,0.669755691409312,0.548084796831548,0.661496806061455,0.1257333692707,2.42560902128911,0.287631632848242,1.64821453526719,0.600357771559249,0.370369231235619,2.15533631283092,0.384376322100235,87.5170037384867
"W1-091","GmWMC189","W1",1,48.18,0.0799187077099492,0.275367368698754,0.243613103591236,0.274648769864479,0.0128036481670196,0.644149455121135,0.0259394154835486,0.457476225214322,0.27685074433929,0.0952124357274357,0.62070321517877,0.140137366476435,-7.65751464259371
"W1-092","GmJMC111","W1",0,175.395,0.202829057401847,0.692931138908371,0.58455575086977,0.675205309521982,0.15343877089209,2.81412368611957,0.362498932425198,1.76842720277174,0.612844904632779,0.42063170060976,2.48419860464478,0.358348694284469,110.358332450144
"W1-093","GmWMC173","W1",1,120.79,0.203192542483448,0.628296131737068,0.502045350568572,0.606994925325622,0.107615649176231,2.01643001482892,0.241186769079691,1.45740697383972,0.564262413563364,0.29055827890705,1.80674173144704,0.36825264373772,76.2314048943414
"W1-094","GmJMC093","W1",0,184.875,0.218791916941408,0.690354126570474,0.565480494001202,0.684255861853446,0.143809099649624,2.60278531202587,0.335927652561534,1.75450364450588,0.616287932027076,0.379617159631796,2.30117089777599,0.397444460967584,104.869970568998
"W1-095","GmWMC006","W1",0,152.505,0.0965056155586178,0.457133122200965,0.419498415780602,0.429853189334719,0.0813273098549997,1.44529636865891,0.17705395253078,0.877427046517686,0.406489793751467,0.225334685852242,1.30693600442278,0.138326318967652,58.1318217529453
"W1-096","GmJMC180","W1",0,111.375,0.196026343709699,0.642938493058269,0.52080486872713,0.630807671031196,0.113354237544032,2.17366510942519,0.255692278345855,1.52164347849739,0.575788341922432,0.357397801861673,1.96712631918956,0.364975231695406,74.6535825503519
"W1-097","GmWMC070","W1",0,94.67,0.115712859977342,0.472273028654464,0.423760902568927,0.467131389325367,0.0800957220757744,1.47078150695527,0.174139253483028,0.919397892386024,0.417829586934558,0.215760898569605,1.3225424560505,0.221259622831322,58.7094658634443
"W1-098","GmJMC062","W1",0,169.34,0.205761241324138,0.673151367184557,0.556155934886461,0.655962180776217,0.137725138684111,2.50608706494796,0.319446025543403,1.6651539646899,0.598081660033949,0.355523974336948,2.2129421363504,0.373126690840182,103.264808332611
"W1-099","GmWMC160","W1",1,161.625,0.2150666801325,0.67646781162533,0.544357331839092,0.674270166730795,0.122042481103966,2.38940454881539,0.278014547927108,1.68191246207058,0.610370206674945,0.329934477494364,2.12942639411649,0.400414123554097,92.0438230878549
"W1-100","GmWMC022","W1",0,85.46,0.147310612416871,0.564815976846796,0.479329099127929,0.549527948540378,0.104103186920233,1.84119795569485,0.232399950476696,1.21083649171253,0.490683210103328,0.250064497198887,1.66014083964428,0.269119944429468,80.8015167871523
"W1-101","GmJMC005","W1",0,NA,0.157909032576181,0.533549492534325,0.422941751994425,0.386373614829232,0.0841676084913543,1.46585462890858,0.183805703470928,1.10480828929839,0.489371778793456,0.222098422283002,1.30095916719823,0.126589884706521,63.4964767507833
"W1-102","GmWMC174","W1",1,181.135,0.169755501169492,0.529771476160543,0.406204918035533,0.466994699665615,0.102634144220607,1.3681653161952,0.22874537416284,1.09256952953768,0.459095788748775,0.210414482863045,1.16327021700825,0.24778054469683,72.2070571169469
"W1-103","C1329","W1",1,213.595,0.218400462815257,0.586290620771992,0.433966788468051,0.527664780483856,0.0968607230128413,1.53336157571863,0.214497864429591,1.28908115945049,0.528025858205204,0.256569193430256,1.3333163704788,0.308243914535541,63.1292323159416
"W1-104","GmJMC064","W1",0,115.465,0.200519781597004,0.691848617392203,0.576680701099899,0.657743674051183,0.163337780860065,2.72456608825646,0.390450956985095,1.76256044454671,0.601349162440928,0.452279303028336,2.35389781761625,0.306229104407664,105.388027274157
"W1-105","GmWMC181","W1",1,163.475,0.183441823698972,0.611303387236759,0.490709382325717,0.558965042682868,0.121187872951585,1.9270309143592,0.275799273181646,1.38664861441766,0.537000078687607,0.31650017109566,1.67311631478763,0.273196677411256,81.8834814561896
"W1-106","GmJMC179","W1",1,224.78,0.222505425140844,0.708940214116355,0.576889735593601,0.689319701002472,0.147431305236099,2.72690021549322,0.345852026098441,1.85837565351057,0.628739661634121,0.444468934374957,2.42011196326924,0.383912799870332,103.321249495545
"W1-107","GmJMC133","W1",0,312.1,0.241804916074514,0.714121186700939,0.572567505980798,0.678796846769926,0.150571018105902,2.67910144405201,0.354522912015909,1.8888433022964,0.631276827996966,0.441430700094972,2.34425541584382,0.386760293593846,101.858857114563
"W1-108","GmWMC109","W1",0,126.34,0.20877108481349,0.705468053717207,0.582588018912308,0.701735130740596,0.149296820726397,2.79142930873331,0.350996268413803,1.8383413089271,0.62054742245159,0.461361087321186,2.43679662145844,0.370568281817166,95.8934078288227
"W1-109","GmJMC069","W1",0,174,0.221871382565039,0.711156345662881,0.591617758530771,0.698885959777863,0.152256822299176,2.89737260073954,0.35920506659131,1.87132264048651,0.626638679785559,0.486471219243634,2.51844695255172,0.382597404358552,98.0126854697912
