"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-074","GmWMC012","W1",0,119.4,0.152987073062952,0.476391211342721,0.370281716970317,0.434640302069974,0.0346408930437503,1.17602339633154,0.0717678898849818,0.931054867554972,0.46460017742405,0.200938039204168,1.12949946673744,0.26088692088775,7.65079526762166
"W1-075","GmWMC107","W1",0,105.015,0.129696704981373,0.442638472897454,0.366911660732405,0.399351999162054,0.0244310185938111,1.15911678663005,0.0500856814012192,0.838485705208019,0.432288047195524,0.205871769635777,1.14571422778283,0.222160030957748,-1.35840412545258
"W1-076","C1322","W1",0,165.6,0.125398613110342,0.461936953270526,0.381524266869721,0.430914268426262,0.054438443871089,1.23375665976367,0.115145215337191,0.890597001278991,0.422166024695792,0.21236366077741,1.12722619646618,0.216239542801758,28.7766982009331
"W1-077","GmJMC099","W1",1,164.51,0.161253734039258,0.497666523380955,0.391049584575045,0.479065363562689,0.0559278201352813,1.28433965941924,0.11848208501027,0.9930185584324,0.468319495768542,0.206974667056072,1.18861374632449,0.292218134847797,30.5719784503929
"W1-078","GmWMC183","W1",1,196.065,0.15684072134095,0.471319240861805,0.384345179702022,0.429473342360681,0.0409515096574141,1.24857360660637,0.0854002901204416,0.916713052143199,0.453255184882084,0.191120288281309,1.17849073012035,0.253060929588555,15.8792982096668
"W1-079","GmWMC191","W1",1,194.885,0.146428348245797,0.434861522164605,0.327791160923038,0.368902431894128,0.0282809160516856,0.975265845576033,0.0582080078879872,0.818066372275667,0.416412477679923,0.155432615165212,0.927191317032277,0.215306082189858,5.97806706460975
"W1-080","GmJMC041","W1",0,102.05,0.0944015071703268,0.415142893270876,0.358754075736587,0.355843400045216,0.0533311567283369,1.11892820573848,0.112671198819696,0.767693246066774,0.382688277661912,0.175872042478672,1.06411773798817,0.112294290043383,29.8755756576749
"W1-081","GmWMC178","W1",1,172.77,0.129567633948385,0.434357200619334,0.361875407770289,0.371678627783886,0.0291263367279099,1.1341841898241,0.0600002612714197,0.816753333591628,0.425717496035117,0.186412803214185,1.10222638724373,0.149222582323265,4.8406915386483
"W1-082","GmJMC145","W1",1,167.63,0.116640423201208,0.402802777099601,0.330950257468832,0.351769808518582,0.032987230619654,0.989314355661425,0.0682250155616702,0.737137599808621,0.3897621284238,0.157071047351694,0.929744330972428,0.142294058292737,11.5600607667774
"W1-083","GmWMC164","W1",1,151.455,0.154477694620049,0.442291238285344,0.355226924147996,0.394694345116937,0.0378067381472282,1.1018664958383,0.0785845131065354,0.837567084871825,0.442759596665536,0.206709751853674,1.0557904171442,0.204440099598538,12.5533247788351
"W1-084","GmWMC185","W1",1,200.09,0.09700279364204,0.353472946371233,0.294009718987263,0.267204699038509,-0.00514797783195439,0.832900188273155,-0.0102432237749874,0.621695647067267,0.36671720303126,0.131751460513061,0.846657045724006,0.0870132340095153,-36.0953336463886
"W1-085","GmJMC098","W1",1,72.88,0.113511009255472,0.331718746637073,0.253736043508985,0.241025310720711,-0.0114515754619163,0.68001687955578,-0.0226438432441742,0.573859234122672,0.348665998088986,0.119822957567874,0.706879078011139,0.107761275771677,-37.123549065699
"W1-086","C1290","W1",1,103,0.157099358982024,0.446977446144898,0.35500216252015,0.345688391070134,-0.009463559233311,1.10078558994003,-0.0187496797615926,0.850020081450006,0.46522390711977,0.185299338993004,1.14407603931588,0.129588590224689,-45.0435833300765
"W1-087","GmWMC108","W1",0,114.275,0.0918419436530516,0.320048726504056,0.278976473937782,0.300092076919676,-0.00456152360983858,0.773834594444866,-0.00908162119020239,0.548898704187312,0.353882613885766,0.125848198449984,0.779586767661093,0.143297758448912,-30.536020208383
"W1-088","UA-4805","W1",1,86.53,0.0538851976960536,0.301999578171355,0.304116774918138,0.250262481771636,-0.0350871844191359,0.874045425889847,-0.0677956117074833,0.511203115133166,0.36277195474055,0.156966197133973,0.958155001378225,0.023389545735331,-73.0426080957032
"W1-089","GmJMC040","W1",0,68.21,0.0596410066369035,0.282365810130827,0.26939297071857,0.269576899681345,-0.00162581403332654,0.737449709410885,-0.00324635010509511,0.471384769990571,0.31895480995031,0.127863560616135,0.736839394866126,0.0700002640101626,-26.6250455532038
"W1-090","GmWMC143","W1",1,154.48,0.0796083398297406,0.358553715234286,0.316642153883795,0.346722573812112,0.0253055105622371,0.926724541835251,0.0519250104189379,0.633124449045756,0.354795737327266,0.159064482355823,0.910939670612365,0.134151309496417,0.799176090744648
"W1-091","GmWMC189","W1",1,48.18,-0.0572510003484784,0.239432880190231,0.32191117380213,0.232900082468913,-0.0635901771167338,0.949466094050536,-0.119576464396268,0.388266675360824,0.315133292871994,0.196646933059773,1.12725786744998,-0.121607471778593,-102.095281362462
"W1-092","GmJMC111","W1",1,175.395,0.120679652039427,0.431241837111448,0.383968353572984,0.408268033669236,0.0538233816232658,1.24658646055613,0.113770264708545,0.808671410888733,0.410812871711635,0.213587078308025,1.21126273474102,0.182577053241708,29.6467431510835
