"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmJMC121","W1",1,86.94,-0.0196410600344543,0.277265408529276,0.304988087648567,0.2537872574401,-0.0892564730438352,0.877648518618052,-0.163885136793203,0.461233950957166,0.363675588256184,0.161228634597615,1.05530903086561,-0.0980470730579313,-160.618795649509
"W1-002","GmJMC037","W1",1,104.085,0.0412414937956786,0.317108803667022,0.304355770868841,0.257252475363054,-0.0644026753805527,0.875032850519233,-0.121011088797326,0.542684692437844,0.382285317425237,0.158122125355868,1.01783658009868,0.00266246748702692,-124.292572028591
"W1-003","GmJMC067","W1",1,122.895,-0.013316194941245,0.271887554491884,0.299061791999524,0.195989699240308,-0.0487509534738936,0.853320847134709,-0.0929695038512862,0.450630253452379,0.326830799798013,0.151210481945281,0.943245166058746,-0.141218413955916,-98.3971471645525
"W1-004","GmJMC091","W1",1,204.945,0.0238177453057713,0.291754675181203,0.295168594642284,0.212600173296444,-0.0390481215365368,0.837558216899381,-0.0751613324795692,0.490276396289351,0.325638435913641,0.142343174646956,0.909129088609652,-0.045967060130699,-77.8771633030995
"W1-005","GmJMC039","W1",1,88.46,-0.0632048661315432,0.278239108871351,0.362961023066917,0.218107228118693,-0.0809114919249678,1.13952555224121,-0.149709736703704,0.463165861596402,0.35213073059642,0.186229853961905,1.26813004646395,-0.216600645080898,-167.928264153615
"W1-006","GmJMC130","W1",1,173.92,0.00286152656128273,0.282788660279268,0.303146438147119,0.211471085847524,-0.0852949569978746,0.870044802068277,-0.157182934545234,0.472231688978788,0.355235727307058,0.15351451225715,1.05248969367147,-0.0847157009928753,-159.968982381076
"W1-007","GmJMC043","W1",1,163.345,0.028893386289085,0.303564863526139,0.330781526826145,0.209432974435171,-0.0916457348434872,0.988560657201737,-0.167903802338635,0.514429852708842,0.393319954113023,0.181190838516176,1.13627962322206,-0.0936418937161862,-161.256401313969
"W1-008","GmJMC116","W1",1,145.92,0.0288336874080332,0.276572409462523,0.276166342462154,0.148988607973912,-0.0934955006923406,0.763069691910495,-0.171002990252961,0.45986072254659,0.370043106732632,0.137867505124028,0.905151820099946,-0.10731422992923,-170.921114484018
"W1-009","GmJMC126","W1",1,189.27,-0.0410425211500482,0.305329476996787,0.370514163777123,0.242760670635123,-0.0687477020764684,1.17719825191008,-0.128650905092013,0.518077253684857,0.361649082128593,0.181483692047194,1.29327492920397,-0.169696759963162,-145.613767169362
"W1-010","GmJMC028","W1",1,143.18,0.0456971978704261,0.282578384699518,0.253419437121458,0.151030156083585,-0.0861666835459368,0.678882420042976,-0.158661967312175,0.471810340322097,0.375402530436202,0.128954387423913,0.834149107122526,-0.0589227079610003,-161.341008178565
