"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001","GmWMC152","W1",1,206.415,0.278885081706552,0.557868005443615,0.3362900864882,0.523927045595091,-0.0142812458415966,1.01336466321208,-0.0281603271284915,1.18650748096873,0.590749458502271,0.314248817259725,1.08077478831214,0.479596994752421,-24.3086120537546
"W1-002","GmJMC008","W1",0,34.71,0.199918577616594,0.288951035415523,0.112127888146528,0.223422313343974,-0.147807216858708,0.252576715195142,-0.257547057609495,0.484606794348816,0.434144671004921,0.131360770557737,0.489335632726867,0.302408117299783,-136.189064300601
"W1-003","Tachiutaka","W1",0,118.71,0.198812652167624,0.372395215418784,0.21011486511028,0.305489848322116,-0.100739308212849,0.532013721563745,-0.183039358113609,0.664776972634253,0.479364063276541,0.202967914666518,0.712896960518264,0.29273335053192,-85.0759943618928
"W1-004","GmWMC185","W1",1,213.945,0.29539320494055,0.565555202600002,0.326721185155042,0.528714446931567,-0.0350492808171297,0.97053754834178,-0.067724854201067,1.21345227239372,0.59461568541569,0.279831588991718,1.02237301477003,0.503856913331241,-37.3739380121249
"W1-005","GmJMC110","W1",0,231.915,0.342149906651514,0.679572519714173,0.42511164685087,0.661174273068565,-0.027369344185168,1.47893636919999,-0.0532804377317201,1.69779765428238,0.679130001275318,0.381767751832506,1.42859099990155,0.61222479437527,-37.0933775163397
"W1-006","GmJMC053","W1",0,108.38,0.220322749999901,0.383319924862572,0.195001587298918,0.355099909334362,-0.0824424807181819,0.484476948580835,-0.152326765046181,0.690313606777303,0.49232113797711,0.206762298902797,0.696027738564197,0.36721195298948,-69.1272170974342
"W1-007","GmWMC035","W1",0,88.625,0.273683549940083,0.53302556754112,0.307654093836247,0.491768126052993,-0.0408444136465833,0.888729437402004,-0.0784832259482193,1.10310407164594,0.566726288808158,0.272287016148951,0.932586685098522,0.464434750468479,-41.5416508824755
"W1-008","GmJMC059","W1",0,194.295,0.294086470215586,0.660268708975601,0.442422434557147,0.624457456441173,-0.00384662594647406,1.5869449729327,-0.00766376979198857,1.60202002950304,0.657040698083077,0.422161413869675,1.59990105425579,0.507384200857031,-23.2364365110183
"W1-009","GmWMC006","W1",0,170.08,0.215275806417557,0.39058838630257,0.224428479413799,0.311983552761634,-0.0603131858495104,0.578743477440145,-0.113764851091969,0.707585558410582,0.480926910171622,0.214886790254477,0.727218615442311,0.270652210497792,-57.9374445001401
"W1-010","GmJMC005","W1",0,140.56,0.244054787872069,0.502819007728663,0.309463953254872,0.455617034549861,-0.0482994816393544,0.896300788812557,-0.0921482406492971,1.00848496082454,0.550920194581348,0.285496690537817,1.01248031195517,0.386824105946825,-45.2231718394742
"W1-011","C1322","W1",0,189.955,0.288779859417885,0.612517670854889,0.395230602399761,0.576614293312306,-0.012795837011119,1.30704566437188,-0.0252683442370391,1.39157837105972,0.626562276664975,0.365566943809962,1.3222301967432,0.488054522921986,-25.5214754143694
"W1-012","GmJMC068","W1",0,181.285,0.273820843379992,0.588288999895997,0.374591993928907,0.56460138391139,-0.00214132015373419,1.19791239337917,-0.00427348902935099,1.2966103695105,0.596381599698022,0.324931682883081,1.20285824168712,0.470582182945641,-17.641639263695
"W1-013","GmJMC017","W1",0,123.4,0.306040726042541,0.631346785400844,0.39412680086623,0.591491702447387,-0.0338815520628691,1.30102076362529,-0.0655424248795332,1.47053027395173,0.65334511398929,0.352308374006,1.34281658061507,0.526918044266146,-40.9482566805545
"W1-014","GmJMC052","W1",0,124.795,0.207198495125348,0.403497972913526,0.230790967861674,0.378112978249947,-0.0955876156034137,0.600073476722212,-0.17449553815979,0.738840056207798,0.50709856100642,0.209869873357451,0.776730879775343,0.34560347615182,-85.7772806110599
"W1-015","GmWMC036","W1",0,55.25,0.278329538645716,0.543460755228999,0.32535360582826,0.499443750311399,-0.0750054295867019,0.964515957051256,-0.139544277356426,1.13748093942594,0.601931857632705,0.283434441556674,1.07453882130633,0.435740249097665,-70.3955501250464
"W1-016","GmJMC077","W1",0,179.755,0.328753491305696,0.667480636668709,0.435277225204044,0.614397072551122,-0.0109409843739498,1.54156072547744,-0.0216451495053893,1.63698688199558,0.663526620626734,0.416285954112751,1.4894782858448,0.55224647833218,-25.8475043696221
"W1-017","GmWMC164","W1",1,257.27,0.356732768923993,0.673182059410723,0.40572742732205,0.625891908714227,-0.0177537552832037,1.36545903673035,-0.0348881155015016,1.66530807011356,0.673643990159953,0.392764123616876,1.36643297258248,0.588580584061736,-25.2197323708131
"W1-018","GmWMC072","W1",1,198.68,0.256000287379713,0.505733639326999,0.293294866983075,0.460096193556175,-0.0445938270181216,0.830034630514141,-0.0853802231349927,1.01731702608848,0.567316691294843,0.276431194882061,0.940642542305044,0.443777561426914,-43.9684956485
"W1-019","GmWMC086","W1",0,99.13,0.199242373172228,0.385242191832176,0.221454707719768,0.320003688112765,-0.0631449737150141,0.568893576046586,-0.118789018010145,0.694859206716124,0.458877543860087,0.181429621647072,0.687579555246932,0.293735256710883,-60.949311122528
"W1-020","GmJMC009","W1",0,67.455,0.227730455358036,0.425192286778591,0.236337349967527,0.366400590596595,-0.0847779815238246,0.618957467561043,-0.156304760914734,0.793120329178299,0.506654337627747,0.212505733946162,0.763116363968885,0.349756753897511,-77.410163976818
"W1-021","GmWMC148","W1",1,168.685,0.294193433945001,0.512667633368039,0.260342832559256,0.416967053383011,-0.070350929122521,0.703955410748082,-0.131453950678017,1.03857596852572,0.580102753034019,0.239238031991582,0.853045023939284,0.44426844016966,-61.767669382554
"W1-022","GmWMC094","W1",0,126.19,0.235791028418453,0.3901379341832,0.187396370558963,0.296017789610674,-0.132882428840956,0.461224547323101,-0.234591734394775,0.706508462103682,0.517026312593974,0.208611856364941,0.649740387249206,0.336822900368355,-109.6731276514
